Date,Race,Rank,Rider,CQ
18/07/2016,"Tour de France, Stage 16 : Moirans-en-Montagne - Bern (Sui)",55.,HOLLENSTEIN Reto,0
17/07/2016,"Tour de France, Stage 15 : Bourg-en-Bresse - Culoz",108.,HOLLENSTEIN Reto,0
16/07/2016,"Tour de France, Stage 14 : Montélimar - Villars-les-Dombes",109.,HOLLENSTEIN Reto,0
15/07/2016,"Tour de France, Stage 13 : Bourg-Saint-Andéol - La Caverne du Pont-d'Arc I.T.T.",52.,HOLLENSTEIN Reto,0
14/07/2016,"Tour de France, Stage 12 : Montpellier - Mont Ventoux/Chalet Reynard",102.,HOLLENSTEIN Reto,0
13/07/2016,"Tour de France, Stage 11 : Carcassonne - Montpellier",150.,HOLLENSTEIN Reto,0
12/07/2016,"Tour de France, Stage 10 : Escaldes-Engordany (And) - Revel",133.,HOLLENSTEIN Reto,0
10/07/2016,"Tour de France, Stage 9 : Vielha (Esp) - Andorra/Arcalis (And)",132.,HOLLENSTEIN Reto,0
9/07/2016,"Tour de France, Stage 8 : Pau - Bagnères-de-Luchon",96.,HOLLENSTEIN Reto,0
8/07/2016,"Tour de France, Stage 7 : L'Isle-Jourdain - Lac de Payolle",118.,HOLLENSTEIN Reto,0
7/07/2016,"Tour de France, Stage 6 : Arpajon-sur-Cère - Montauban",72.,HOLLENSTEIN Reto,0
6/07/2016,"Tour de France, Stage 5 : Limoges - Le Lioran",128.,HOLLENSTEIN Reto,0
5/07/2016,"Tour de France, Stage 4 : Saumur - Limoges",79.,HOLLENSTEIN Reto,0
4/07/2016,"Tour de France, Stage 3 : Granville - Angers",47.,HOLLENSTEIN Reto,0
3/07/2016,"Tour de France, Stage 2 : Saint-Lô - Cherbourg-en-Cotentin",87.,HOLLENSTEIN Reto,0
2/07/2016,"Tour de France, Stage 1 : Mont-Saint-Michel - Sainte-Marie-du-Mont",52.,HOLLENSTEIN Reto,0
26/06/2016,National Championships Switzerland (Martigny) R.R.,9.,HOLLENSTEIN Reto,8
22/06/2016,National Championships Switzerland (Martigny) I.T.T.,2.,HOLLENSTEIN Reto,18
19/06/2016,Tour de Suisse,75.,HOLLENSTEIN Reto,5
19/06/2016,"Tour de Suisse, Stage 9 : La Punt - Davos",55.,HOLLENSTEIN Reto,0
18/06/2016,"Tour de Suisse, Stage 8 : Davos - Davos I.T.T.",24.,HOLLENSTEIN Reto,0
17/06/2016,"Tour de Suisse, Stage 7 : Arbon - Sölden/Rettenbachferner (AUT)",90.,HOLLENSTEIN Reto,0
16/06/2016,"Tour de Suisse, Stage 6 : Weesen - Amden",71.,HOLLENSTEIN Reto,0
15/06/2016,"Tour de Suisse, Stage 5 : Brig-Glis - Cari",90.,HOLLENSTEIN Reto,0
14/06/2016,"Tour de Suisse, Stage 4 : Rheinfelden - Champagne",59.,HOLLENSTEIN Reto,0
13/06/2016,"Tour de Suisse, Stage 3 : Grosswangen - Rheinfelden",49.,HOLLENSTEIN Reto,0
12/06/2016,"Tour de Suisse, Stage 2 : Baar - Baar",58.,HOLLENSTEIN Reto,0
11/06/2016,"Tour de Suisse, Stage 1 : Baar I.T.T.",16.,HOLLENSTEIN Reto,0
29/05/2016,Ronde van België / Tour de Belgique,2.,HOLLENSTEIN Reto,120
27/05/2016,"Ronde van België / Tour de Belgique, Stage 2 : Knokke-Heist - Herzele",8.,HOLLENSTEIN Reto,0
26/05/2016,"Ronde van België / Tour de Belgique, Stage 1 : Buggenhout - Knokke-Heist",8.,HOLLENSTEIN Reto,0
25/05/2016,"Ronde van België / Tour de Belgique, Prologue : Beveren I.T.T.",3.,HOLLENSTEIN Reto,10
1/05/2016,Tour de Romandie,56.,HOLLENSTEIN Reto,5
1/05/2016,"Tour de Romandie, Stage 5 : Ollon - Genève",47.,HOLLENSTEIN Reto,0
30/04/2016,"Tour de Romandie, Stage 4 : Conthey - Villars-sur-Ollon",71.,HOLLENSTEIN Reto,0
29/04/2016,"Tour de Romandie, Stage 3 : Sion - Sion I.T.T.",21.,HOLLENSTEIN Reto,0
28/04/2016,"Tour de Romandie, Stage 2 : Moudon - Morgins",71.,HOLLENSTEIN Reto,0
27/04/2016,"Tour de Romandie, Stage 1 : Mathod - Moudon",50.,HOLLENSTEIN Reto,0
26/04/2016,"Tour de Romandie, Prologue : La Chaux-de-Fonds I.T.T.",7.,HOLLENSTEIN Reto,2
10/04/2016,Paris - Roubaix,56.,HOLLENSTEIN Reto,5
3/04/2016,Ronde van Vlaanderen,68.,HOLLENSTEIN Reto,5
27/03/2016,Gent - Wevelgem,DNF,HOLLENSTEIN Reto,0
25/03/2016,E3 Harelbeke,74.,HOLLENSTEIN Reto,5
23/03/2016,Dwars door Vlaanderen,59.,HOLLENSTEIN Reto,0
19/03/2016,Milano - Sanremo,160.,HOLLENSTEIN Reto,5
15/03/2016,Tirreno - Adriatico,29.,HOLLENSTEIN Reto,7
15/03/2016,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto I.T.T.",11.,HOLLENSTEIN Reto,0
14/03/2016,"Tirreno - Adriatico, Stage 6 : Castelraimondo - Cepagatti",52.,HOLLENSTEIN Reto,0
12/03/2016,"Tirreno - Adriatico, Stage 4 : Montalto di Castro - Foligno",47.,HOLLENSTEIN Reto,0
11/03/2016,"Tirreno - Adriatico, Stage 3 : Castelnuovo Val di Cecina - Montalto di Castro",74.,HOLLENSTEIN Reto,0
10/03/2016,"Tirreno - Adriatico, Stage 2 : Camaiore - Pomarance",39.,HOLLENSTEIN Reto,0
9/03/2016,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore T.T.T.",5.,HOLLENSTEIN Reto,1
27/02/2016,Omloop Het Nieuwsblad,60.,HOLLENSTEIN Reto,0
21/02/2016,Vuelta a Andalucia / Ruta Del Sol,15.,HOLLENSTEIN Reto,10
21/02/2016,"Vuelta a Andalucia / Ruta Del Sol, Stage 5 : San Roque - Peñas Blancas",19.,HOLLENSTEIN Reto,0
20/02/2016,"Vuelta a Andalucia / Ruta Del Sol, Stage 4 : Alhaurin de la Torre - Alhaurin de la Torre I.T.T.",11.,HOLLENSTEIN Reto,0
19/02/2016,"Vuelta a Andalucia / Ruta Del Sol, Stage 3 : Monachil - Padul",9.,HOLLENSTEIN Reto,0
18/02/2016,"Vuelta a Andalucia / Ruta Del Sol, Stage 2 : Palomares del Rio - Cordoba",14.,HOLLENSTEIN Reto,0
17/02/2016,"Vuelta a Andalucia / Ruta Del Sol, Stage 1 : Almonaster la Real - Sevilla",7.,HOLLENSTEIN Reto,0
7/02/2016,Volta a la Comunitat Valenciana,14.,HOLLENSTEIN Reto,12
6/02/2016,"Volta a la Comunitat Valenciana, Stage 4 : Orihuela - Xorret de Cati",17.,HOLLENSTEIN Reto,0
3/02/2016,"Volta a la Comunitat Valenciana, Stage 1 : Benicassim - Oropesa del Mar I.T.T.",9.,HOLLENSTEIN Reto,0
31/01/2016,GP La Marseillaise,21.,HOLLENSTEIN Reto,0
4/09/2016,"Tour des Fjords, Stage 5 : Hinna Park - Stavanger",DNF,HOWARD Leigh,0
1/09/2016,"Tour des Fjords, Stage 2 : Stord - Odda",leader,HOWARD Leigh,6
1/09/2016,"Tour des Fjords, Stage 2 : Stord - Odda",2.,HOWARD Leigh,10
31/08/2016,"Tour des Fjords, Stage 1 : Os - Bergen",leader,HOWARD Leigh,6
31/08/2016,"Tour des Fjords, Stage 1 : Os - Bergen",1.,HOWARD Leigh,20
21/08/2016,EuroEyes Cyclassics Hamburg,DNF,HOWARD Leigh,0
14/08/2016,Arctic Race of Norway,72.,HOWARD Leigh,0
24/07/2016,Tour de France,172.,HOWARD Leigh,20
24/07/2016,"Tour de France, Stage 21 : Chantilly - Paris",13.,HOWARD Leigh,0
23/07/2016,"Tour de France, Stage 20 : Megève - Morzine",142.,HOWARD Leigh,0
22/07/2016,"Tour de France, Stage 19 : Albertville - Saint-Gervais-Mont-Blanc",107.,HOWARD Leigh,0
21/07/2016,"Tour de France, Stage 18 : Sallanches - Megève I.T.T.",123.,HOWARD Leigh,0
20/07/2016,"Tour de France, Stage 17 : Bern (Sui) - Finhaut-Emosson (Sui)",156.,HOWARD Leigh,0
18/07/2016,"Tour de France, Stage 16 : Moirans-en-Montagne - Bern (Sui)",157.,HOWARD Leigh,0
17/07/2016,"Tour de France, Stage 15 : Bourg-en-Bresse - Culoz",129.,HOWARD Leigh,0
16/07/2016,"Tour de France, Stage 14 : Montélimar - Villars-les-Dombes",142.,HOWARD Leigh,0
15/07/2016,"Tour de France, Stage 13 : Bourg-Saint-Andéol - La Caverne du Pont-d'Arc I.T.T.",183.,HOWARD Leigh,0
14/07/2016,"Tour de France, Stage 12 : Montpellier - Mont Ventoux/Chalet Reynard",144.,HOWARD Leigh,0
13/07/2016,"Tour de France, Stage 11 : Carcassonne - Montpellier",149.,HOWARD Leigh,0
12/07/2016,"Tour de France, Stage 10 : Escaldes-Engordany (And) - Revel",192.,HOWARD Leigh,0
10/07/2016,"Tour de France, Stage 9 : Vielha (Esp) - Andorra/Arcalis (And)",185.,HOWARD Leigh,0
9/07/2016,"Tour de France, Stage 8 : Pau - Bagnères-de-Luchon",162.,HOWARD Leigh,0
8/07/2016,"Tour de France, Stage 7 : L'Isle-Jourdain - Lac de Payolle",172.,HOWARD Leigh,0
7/07/2016,"Tour de France, Stage 6 : Arpajon-sur-Cère - Montauban",166.,HOWARD Leigh,0
6/07/2016,"Tour de France, Stage 5 : Limoges - Le Lioran",194.,HOWARD Leigh,0
5/07/2016,"Tour de France, Stage 4 : Saumur - Limoges",177.,HOWARD Leigh,0
4/07/2016,"Tour de France, Stage 3 : Granville - Angers",115.,HOWARD Leigh,0
3/07/2016,"Tour de France, Stage 2 : Saint-Lô - Cherbourg-en-Cotentin",171.,HOWARD Leigh,0
2/07/2016,"Tour de France, Stage 1 : Mont-Saint-Michel - Sainte-Marie-du-Mont",189.,HOWARD Leigh,0
19/06/2016,"Ster ZLM Tour, Stage 5 : Someren - Boxtel",DNF,HOWARD Leigh,0
16/06/2016,"Ster ZLM Tour, Stage 2 : Oss - Oss",10.,HOWARD Leigh,0
22/05/2016,"Giro d'Italia, Stage 15 : Castelrotto - Alpe di Siusi I.T.T.",DNS,HOWARD Leigh,0
21/05/2016,"Giro d'Italia, Stage 14 : Alpago - Corvara in Alta Badia",102.,HOWARD Leigh,0
20/05/2016,"Giro d'Italia, Stage 13 : Palmanova - Cividale del Friuli",153.,HOWARD Leigh,0
19/05/2016,"Giro d'Italia, Stage 12 : Noale - Bibione",21.,HOWARD Leigh,0
18/05/2016,"Giro d'Italia, Stage 11 : Modena - Asolo",174.,HOWARD Leigh,0
17/05/2016,"Giro d'Italia, Stage 10 : Campi Bisenzio - Sestola",143.,HOWARD Leigh,0
15/05/2016,"Giro d'Italia, Stage 9 : Chianti - Chianti I.T.T.",72.,HOWARD Leigh,0
14/05/2016,"Giro d'Italia, Stage 8 : Foligno - Arezzo",141.,HOWARD Leigh,0
13/05/2016,"Giro d'Italia, Stage 7 : Sulmona - Foligno",16.,HOWARD Leigh,0
12/05/2016,"Giro d'Italia, Stage 6 : Ponte - Roccaraso/Aremogna",122.,HOWARD Leigh,0
11/05/2016,"Giro d'Italia, Stage 5 : Praia a Mare - Benevento",92.,HOWARD Leigh,0
10/05/2016,"Giro d'Italia, Stage 4 : Catanzaro - Praia a Mare",121.,HOWARD Leigh,0
8/05/2016,"Giro d'Italia, Stage 3 : Nijmegen (Ned) - Arnhem (Ned)",41.,HOWARD Leigh,0
7/05/2016,"Giro d'Italia, Stage 2 : Arnhem (Ned) - Nijmegen (Ned)",46.,HOWARD Leigh,0
6/05/2016,"Giro d'Italia, Stage 1 : Apeldoorn (Ned) I.T.T.",35.,HOWARD Leigh,0
24/04/2016,Tour of Croatia,109.,HOWARD Leigh,0
27/03/2016,Gent - Wevelgem,DNF,HOWARD Leigh,0
25/03/2016,E3 Harelbeke,DNF,HOWARD Leigh,0
23/03/2016,Dwars door Vlaanderen,42.,HOWARD Leigh,0
19/03/2016,Milano - Sanremo,47.,HOWARD Leigh,5
15/03/2016,Tirreno - Adriatico,123.,HOWARD Leigh,5
15/03/2016,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto I.T.T.",165.,HOWARD Leigh,0
14/03/2016,"Tirreno - Adriatico, Stage 6 : Castelraimondo - Cepagatti",171.,HOWARD Leigh,0
12/03/2016,"Tirreno - Adriatico, Stage 4 : Montalto di Castro - Foligno",132.,HOWARD Leigh,0
11/03/2016,"Tirreno - Adriatico, Stage 3 : Castelnuovo Val di Cecina - Montalto di Castro",5.,HOWARD Leigh,5
10/03/2016,"Tirreno - Adriatico, Stage 2 : Camaiore - Pomarance",48.,HOWARD Leigh,0
9/03/2016,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore T.T.T.",5.,HOWARD Leigh,1
28/02/2016,Kuurne - Brussel - Kuurne,67.,HOWARD Leigh,0
27/02/2016,Omloop Het Nieuwsblad,104.,HOWARD Leigh,0
14/02/2016,Clasica de Almeria,1.,HOWARD Leigh,80
31/01/2016,Cadel Evans Great Ocean Road Race,2.,HOWARD Leigh,84
24/01/2016,Tour Down Under,93.,HOWARD Leigh,5
24/01/2016,"Tour Down Under, Stage 6 : Adelaide - Adelaide",9.,HOWARD Leigh,0
23/01/2016,"Tour Down Under, Stage 5 : McLaren-Vale - Willunga Hill",73.,HOWARD Leigh,0
22/01/2016,"Tour Down Under, Stage 4 : Norwood - Victor Harbour",5.,HOWARD Leigh,4
21/01/2016,"Tour Down Under, Stage 3 : Glenelg - Campbelltown",125.,HOWARD Leigh,0
20/01/2016,"Tour Down Under, Stage 2 : Unley - Stirling",134.,HOWARD Leigh,0
19/01/2016,"Tour Down Under, Stage 1 : Prospect - Lyndoch",97.,HOWARD Leigh,0
9/10/2016,Paris - Tours,59.,KLUGE Roger,0
25/09/2016,"Eneco Tour, Stage 7 : Bornem - Geraardsbergen",DNF,KLUGE Roger,0
24/09/2016,"Eneco Tour, Stage 6 : Riemst - Lanaken",104.,KLUGE Roger,0
23/09/2016,"Eneco Tour, Stage 5 : Sittard - Sittard T.T.T.",-,KLUGE Roger,0
22/09/2016,"Eneco Tour, Stage 4 : Aalter - Sint-Pieters-Leeuw",144.,KLUGE Roger,0
21/09/2016,"Eneco Tour, Stage 3 : Blankenberge - Ardooie",144.,KLUGE Roger,0
20/09/2016,"Eneco Tour, Stage 2 : Breda I.T.T.",40.,KLUGE Roger,0
19/09/2016,"Eneco Tour, Stage 1 : Bolsward - Bolsward",170.,KLUGE Roger,0
2/09/2016,"Tour des Fjords, Stage 3 : Ulvik - Suldalsosen",DNF,KLUGE Roger,0
21/08/2016,EuroEyes Cyclassics Hamburg,DNF,KLUGE Roger,0
15/07/2016,"Tour de Pologne, Stage 4 : Nowy Sacz - Rzeszow",DNF,KLUGE Roger,0
14/07/2016,"Tour de Pologne, Stage 3 : Zawiercie - Nowy Sacz",102.,KLUGE Roger,0
13/07/2016,"Tour de Pologne, Stage 2 : Tarnowskie Gory - Katowice",78.,KLUGE Roger,0
12/07/2016,"Tour de Pologne, Stage 1 : Radzymin - Warszawa",186.,KLUGE Roger,0
19/06/2016,Ster ZLM Tour,6.,KLUGE Roger,45
17/06/2016,"Ster ZLM Tour, Stage 3 : Buchten - Buchten",5.,KLUGE Roger,0
15/06/2016,"Ster ZLM Tour, Prologue : Goes I.T.T.",4.,KLUGE Roger,3
29/05/2016,Giro d'Italia,137.,KLUGE Roger,15
29/05/2016,"Giro d'Italia, Stage 21 : Cuneo - Torino",42.,KLUGE Roger,0
28/05/2016,"Giro d'Italia, Stage 20 : Guillestre - Sant'Anna di Vinadio",147.,KLUGE Roger,0
27/05/2016,"Giro d'Italia, Stage 19 : Pinerolo - Risoul (Fra)",155.,KLUGE Roger,0
26/05/2016,"Giro d'Italia, Stage 18 : Muggio - Pinerolo",22.,KLUGE Roger,0
25/05/2016,"Giro d'Italia, Stage 17 : Molveno - Cassano d'Adda",1.,KLUGE Roger,70
24/05/2016,"Giro d'Italia, Stage 16 : Brixen - Andalo",160.,KLUGE Roger,0
22/05/2016,"Giro d'Italia, Stage 15 : Castelrotto - Alpe di Siusi I.T.T.",140.,KLUGE Roger,0
21/05/2016,"Giro d'Italia, Stage 14 : Alpago - Corvara in Alta Badia",164.,KLUGE Roger,0
20/05/2016,"Giro d'Italia, Stage 13 : Palmanova - Cividale del Friuli",173.,KLUGE Roger,0
19/05/2016,"Giro d'Italia, Stage 12 : Noale - Bibione",85.,KLUGE Roger,0
18/05/2016,"Giro d'Italia, Stage 11 : Modena - Asolo",155.,KLUGE Roger,0
17/05/2016,"Giro d'Italia, Stage 10 : Campi Bisenzio - Sestola",147.,KLUGE Roger,0
15/05/2016,"Giro d'Italia, Stage 9 : Chianti - Chianti I.T.T.",186.,KLUGE Roger,0
14/05/2016,"Giro d'Italia, Stage 8 : Foligno - Arezzo",183.,KLUGE Roger,0
13/05/2016,"Giro d'Italia, Stage 7 : Sulmona - Foligno",162.,KLUGE Roger,0
12/05/2016,"Giro d'Italia, Stage 6 : Ponte - Roccaraso/Aremogna",189.,KLUGE Roger,0
11/05/2016,"Giro d'Italia, Stage 5 : Praia a Mare - Benevento",174.,KLUGE Roger,0
10/05/2016,"Giro d'Italia, Stage 4 : Catanzaro - Praia a Mare",155.,KLUGE Roger,0
8/05/2016,"Giro d'Italia, Stage 3 : Nijmegen (Ned) - Arnhem (Ned)",24.,KLUGE Roger,0
7/05/2016,"Giro d'Italia, Stage 2 : Arnhem (Ned) - Nijmegen (Ned)",55.,KLUGE Roger,0
6/05/2016,"Giro d'Italia, Stage 1 : Apeldoorn (Ned) I.T.T.",11.,KLUGE Roger,0
10/04/2016,Paris - Roubaix,DNF,KLUGE Roger,0
3/04/2016,Ronde van Vlaanderen,42.,KLUGE Roger,5
27/03/2016,Gent - Wevelgem,DNF,KLUGE Roger,0
19/03/2016,Milano - Sanremo,115.,KLUGE Roger,5
15/03/2016,Tirreno - Adriatico,139.,KLUGE Roger,5
15/03/2016,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto I.T.T.",22.,KLUGE Roger,0
14/03/2016,"Tirreno - Adriatico, Stage 6 : Castelraimondo - Cepagatti",48.,KLUGE Roger,0
12/03/2016,"Tirreno - Adriatico, Stage 4 : Montalto di Castro - Foligno",133.,KLUGE Roger,0
11/03/2016,"Tirreno - Adriatico, Stage 3 : Castelnuovo Val di Cecina - Montalto di Castro",167.,KLUGE Roger,0
10/03/2016,"Tirreno - Adriatico, Stage 2 : Camaiore - Pomarance",173.,KLUGE Roger,0
9/03/2016,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore T.T.T.",5.,KLUGE Roger,1
14/02/2016,Clasica de Almeria,27.,KLUGE Roger,0
24/01/2016,Tour Down Under,129.,KLUGE Roger,5
24/01/2016,"Tour Down Under, Stage 6 : Adelaide - Adelaide",59.,KLUGE Roger,0
23/01/2016,"Tour Down Under, Stage 5 : McLaren-Vale - Willunga Hill",109.,KLUGE Roger,0
22/01/2016,"Tour Down Under, Stage 4 : Norwood - Victor Harbour",135.,KLUGE Roger,0
21/01/2016,"Tour Down Under, Stage 3 : Glenelg - Campbelltown",94.,KLUGE Roger,0
20/01/2016,"Tour Down Under, Stage 2 : Unley - Stirling",131.,KLUGE Roger,0
19/01/2016,"Tour Down Under, Stage 1 : Prospect - Lyndoch",17.,KLUGE Roger,0
16/10/2016,World Championships (Doha) R.R.,DNF,LAENGEN Vegard Stake,0
12/10/2016,World Championships (Doha) I.T.T.,23.,LAENGEN Vegard Stake,12
4/10/2016,Binche - Chimay - Binche / Mémorial Frank Vandenbroucke,93.,LAENGEN Vegard Stake,0
1/10/2016,Il Lombardia,DNF,LAENGEN Vegard Stake,0
11/09/2016,Vuelta a España,81.,LAENGEN Vegard Stake,15
11/09/2016,"Vuelta a España, Stage 21 : Las Rozas - Madrid",93.,LAENGEN Vegard Stake,0
10/09/2016,"Vuelta a España, Stage 20 : Benidorm - Alto Aitana",106.,LAENGEN Vegard Stake,0
9/09/2016,"Vuelta a España, Stage 19 : Xabia - Calp I.T.T.",23.,LAENGEN Vegard Stake,0
8/09/2016,"Vuelta a España, Stage 18 : Requena - Gandia",71.,LAENGEN Vegard Stake,0
7/09/2016,"Vuelta a España, Stage 17 : Castellon - Llucena/Alto Mas de la Costa",154.,LAENGEN Vegard Stake,0
5/09/2016,"Vuelta a España, Stage 16 : Alcañiz - Peñiscola",97.,LAENGEN Vegard Stake,0
4/09/2016,"Vuelta a España, Stage 15 : Sabiñanigo - Aramon Formigal",109.,LAENGEN Vegard Stake,0
3/09/2016,"Vuelta a España, Stage 14 : Urdax-Dantxarinea - Gourette/Col d'Aubisque",121.,LAENGEN Vegard Stake,0
2/09/2016,"Vuelta a España, Stage 13 : Bilbao - Urdax-Dantxarinea",5.,LAENGEN Vegard Stake,10
1/09/2016,"Vuelta a España, Stage 12 : Los Corrales de Buelna - Bilbao",65.,LAENGEN Vegard Stake,0
31/08/2016,"Vuelta a España, Stage 11 : Colunga - Peña Cabarga",136.,LAENGEN Vegard Stake,0
29/08/2016,"Vuelta a España, Stage 10 : Lugones - Lagos de Covadonga",18.,LAENGEN Vegard Stake,0
28/08/2016,"Vuelta a España, Stage 9 : Cistierna - Oviedo/Alto del Naranco",156.,LAENGEN Vegard Stake,0
27/08/2016,"Vuelta a España, Stage 8 : Villalpando - Alto de La Camperona",110.,LAENGEN Vegard Stake,0
26/08/2016,"Vuelta a España, Stage 7 : Maceda - Puebla de Sanabria",127.,LAENGEN Vegard Stake,0
25/08/2016,"Vuelta a España, Stage 6 : Monforte de Lemos - Luintra",156.,LAENGEN Vegard Stake,0
24/08/2016,"Vuelta a España, Stage 5 : Viveiro - Lugo",43.,LAENGEN Vegard Stake,0
23/08/2016,"Vuelta a España, Stage 4 : Betanzos - San Andres de Teixido",134.,LAENGEN Vegard Stake,0
22/08/2016,"Vuelta a España, Stage 3 : Marin - Mirador de Ezaro",84.,LAENGEN Vegard Stake,0
21/08/2016,"Vuelta a España, Stage 2 : Ourense - Baiona",26.,LAENGEN Vegard Stake,0
20/08/2016,"Vuelta a España, Stage 1 : Ourense - Castrelo de Miño T.T.T.",13.,LAENGEN Vegard Stake,0
6/08/2016,Olympic Games (Rio de Janeiro) - R.R.,50.,LAENGEN Vegard Stake,10
26/06/2016,National Championships Norway (Bodø) R.R.,38.,LAENGEN Vegard Stake,0
23/06/2016,National Championships Norway (Saltstraumen) I.T.T.,2.,LAENGEN Vegard Stake,30
19/06/2016,Ster ZLM Tour,40.,LAENGEN Vegard Stake,0
15/06/2016,"Ster ZLM Tour, Prologue : Goes I.T.T.",13.,LAENGEN Vegard Stake,0
9/06/2016,GP Kanton Aargau - Gippingen,52.,LAENGEN Vegard Stake,0
29/05/2016,Giro d'Italia,83.,LAENGEN Vegard Stake,15
29/05/2016,"Giro d'Italia, Stage 21 : Cuneo - Torino",139.,LAENGEN Vegard Stake,0
28/05/2016,"Giro d'Italia, Stage 20 : Guillestre - Sant'Anna di Vinadio",43.,LAENGEN Vegard Stake,0
27/05/2016,"Giro d'Italia, Stage 19 : Pinerolo - Risoul (Fra)",73.,LAENGEN Vegard Stake,0
26/05/2016,"Giro d'Italia, Stage 18 : Muggio - Pinerolo",91.,LAENGEN Vegard Stake,0
25/05/2016,"Giro d'Italia, Stage 17 : Molveno - Cassano d'Adda",141.,LAENGEN Vegard Stake,0
24/05/2016,"Giro d'Italia, Stage 16 : Brixen - Andalo",78.,LAENGEN Vegard Stake,0
22/05/2016,"Giro d'Italia, Stage 15 : Castelrotto - Alpe di Siusi I.T.T.",57.,LAENGEN Vegard Stake,0
21/05/2016,"Giro d'Italia, Stage 14 : Alpago - Corvara in Alta Badia",92.,LAENGEN Vegard Stake,0
20/05/2016,"Giro d'Italia, Stage 13 : Palmanova - Cividale del Friuli",165.,LAENGEN Vegard Stake,0
19/05/2016,"Giro d'Italia, Stage 12 : Noale - Bibione",161.,LAENGEN Vegard Stake,0
18/05/2016,"Giro d'Italia, Stage 11 : Modena - Asolo",76.,LAENGEN Vegard Stake,0
17/05/2016,"Giro d'Italia, Stage 10 : Campi Bisenzio - Sestola",137.,LAENGEN Vegard Stake,0
15/05/2016,"Giro d'Italia, Stage 9 : Chianti - Chianti I.T.T.",3.,LAENGEN Vegard Stake,25
14/05/2016,"Giro d'Italia, Stage 8 : Foligno - Arezzo",122.,LAENGEN Vegard Stake,0
13/05/2016,"Giro d'Italia, Stage 7 : Sulmona - Foligno",163.,LAENGEN Vegard Stake,0
12/05/2016,"Giro d'Italia, Stage 6 : Ponte - Roccaraso/Aremogna",162.,LAENGEN Vegard Stake,0
11/05/2016,"Giro d'Italia, Stage 5 : Praia a Mare - Benevento",110.,LAENGEN Vegard Stake,0
10/05/2016,"Giro d'Italia, Stage 4 : Catanzaro - Praia a Mare",153.,LAENGEN Vegard Stake,0
8/05/2016,"Giro d'Italia, Stage 3 : Nijmegen (Ned) - Arnhem (Ned)",133.,LAENGEN Vegard Stake,0
7/05/2016,"Giro d'Italia, Stage 2 : Arnhem (Ned) - Nijmegen (Ned)",84.,LAENGEN Vegard Stake,0
6/05/2016,"Giro d'Italia, Stage 1 : Apeldoorn (Ned) I.T.T.",93.,LAENGEN Vegard Stake,0
24/04/2016,Liège - Bastogne - Liège,129.,LAENGEN Vegard Stake,5
20/04/2016,Flèche Wallonne,160.,LAENGEN Vegard Stake,5
17/04/2016,Amstel Gold Race,76.,LAENGEN Vegard Stake,5
3/04/2016,Ronde van Vlaanderen,70.,LAENGEN Vegard Stake,5
27/03/2016,Gent - Wevelgem,DNF,LAENGEN Vegard Stake,0
25/03/2016,E3 Harelbeke,90.,LAENGEN Vegard Stake,5
23/03/2016,Dwars door Vlaanderen,71.,LAENGEN Vegard Stake,0
12/03/2016,"Paris - Nice, Stage 6 : Nice - La Madone d'Utelle",DNF,LAENGEN Vegard Stake,0
11/03/2016,"Paris - Nice, Stage 5 : Saint-Paul-Trois-Châteaux - Salon-de-Provence",64.,LAENGEN Vegard Stake,0
10/03/2016,"Paris - Nice, Stage 4 : Juliénas - Romans-sur-Isère",73.,LAENGEN Vegard Stake,0
8/03/2016,"Paris - Nice, Stage 2 : Contres - Commentry",81.,LAENGEN Vegard Stake,0
7/03/2016,"Paris - Nice, Stage 1 : Condé-sur-Vesgre - Vendôme",132.,LAENGEN Vegard Stake,0
6/03/2016,"Paris - Nice, Prologue : Conflans-Sainte-Honorine I.T.T.",62.,LAENGEN Vegard Stake,0
27/02/2016,Omloop Het Nieuwsblad,29.,LAENGEN Vegard Stake,5
7/02/2016,Volta a la Comunitat Valenciana,68.,LAENGEN Vegard Stake,0
31/01/2016,Trofeo Playa de Palma,44.,LAENGEN Vegard Stake,0
30/01/2016,Trofeo Serra de Tramuntana,17.,LAENGEN Vegard Stake,5
28/01/2016,Trofeo Felanitx - Porreres,22.,LAENGEN Vegard Stake,0
16/10/2016,World Championships (Doha) R.R.,DNF,LANG Pirmin,0
9/10/2016,Paris - Tours,168.,LANG Pirmin,0
14/09/2016,GP de Wallonie,52.,LANG Pirmin,0
13/08/2016,Tour de l'Ain,91.,LANG Pirmin,0
30/07/2016,Clasica San Sebastian,DNF,LANG Pirmin,0
27/07/2016,Tour de Wallonie,51.,LANG Pirmin,0
26/06/2016,National Championships Switzerland (Martigny) R.R.,2.,LANG Pirmin,36
19/06/2016,Ster ZLM Tour,36.,LANG Pirmin,0
9/06/2016,GP Kanton Aargau - Gippingen,58.,LANG Pirmin,0
5/06/2016,Tour de Luxembourg,53.,LANG Pirmin,0
15/05/2016,Tour de Picardie,19.,LANG Pirmin,6
24/04/2016,Tour of Croatia,93.,LANG Pirmin,0
13/04/2016,Brabantse Pijl,55.,LANG Pirmin,0
