Date,Race,Rank,Rider,CQ
24/02/2019,"UAE Tour, Stage 1 : Al Hudayriat T.T.T.",-,GOLAS Michal,0
2/06/2019,Tour of Norway,2.0,HALVORSEN Kristoffer,120
2/06/2019,"Tour of Norway, Stage 6 : Gran - Hønefoss",1.0,HALVORSEN Kristoffer,25
1/06/2019,"Tour of Norway, Stage 5 : Skien - Drammen",3.0,HALVORSEN Kristoffer,10
31/05/2019,"Tour of Norway, Stage 4 : Arendal - Sandefjord",12.0,HALVORSEN Kristoffer,0
30/05/2019,"Tour of Norway, Stage 3 : Lyngdal - Kristiansand",9.0,HALVORSEN Kristoffer,0
29/05/2019,"Tour of Norway, Stage 2 : Kvinesdal - Mandal",2.0,HALVORSEN Kristoffer,15
28/05/2019,"Tour of Norway, Stage 1 : Stavanger - Egersund",5.0,HALVORSEN Kristoffer,3
18/05/2019,Tour of California,76.0,HALVORSEN Kristoffer,5
18/05/2019,"Tour of California, Stage 7 : Santa Clarita - Pasadena",6.0,HALVORSEN Kristoffer,2
17/05/2019,"Tour of California, Stage 6 : Ontario - Mount Baldy",80.0,HALVORSEN Kristoffer,0
16/05/2019,"Tour of California, Stage 5 : Pismo Beach - Ventura",31.0,HALVORSEN Kristoffer,0
15/05/2019,"Tour of California, Stage 4 : Laguna Seca - Morro Bay",8.0,HALVORSEN Kristoffer,0
14/05/2019,"Tour of California, Stage 3 : Stockton - Morgan Hill",85.0,HALVORSEN Kristoffer,0
13/05/2019,"Tour of California, Stage 2 : Rancho Cordova - South Lake Tahoe",71.0,HALVORSEN Kristoffer,0
12/05/2019,"Tour of California, Stage 1 : Sacramento",4.0,HALVORSEN Kristoffer,7
3/04/2019,Dwars door Vlaanderen,113.0,HALVORSEN Kristoffer,5
31/03/2019,Gent - Wevelgem,55.0,HALVORSEN Kristoffer,5
27/03/2019,Driedaagse Brugge - De Panne,6.0,HALVORSEN Kristoffer,62
22/03/2019,Bredene Koksijde Classic,2.0,HALVORSEN Kristoffer,84
20/03/2019,Nokere Koerse,67.0,HALVORSEN Kristoffer,0
2/03/2019,UAE Tour,107.0,HALVORSEN Kristoffer,5
2/03/2019,"UAE Tour, Stage 7 : Dubai - Dubai",10.0,HALVORSEN Kristoffer,0
1/03/2019,"UAE Tour, Stage 6 : Ajman - Jabel Jais",95.0,HALVORSEN Kristoffer,0
28/02/2019,"UAE Tour, Stage 5 : Sharjah - Khor Fakkan",7.0,HALVORSEN Kristoffer,1
27/02/2019,"UAE Tour, Stage 4 : Dubai - Hatta Dam",102.0,HALVORSEN Kristoffer,0
26/02/2019,"UAE Tour, Stage 3 : Al Ain - Jebel Hafeet",95.0,HALVORSEN Kristoffer,0
25/02/2019,"UAE Tour, Stage 2 : Abu Dhabi - Abu Dhabi",4.0,HALVORSEN Kristoffer,7
24/02/2019,"UAE Tour, Stage 1 : Al Hudayriat T.T.T.",4.0,HALVORSEN Kristoffer,1
3/02/2019,Herald Sun Tour,32.0,HALVORSEN Kristoffer,0
3/02/2019,"Herald Sun Tour, Stage 5 : Melbourne - Melbourne",1.0,HALVORSEN Kristoffer,20
1/02/2019,"Herald Sun Tour, Stage 3 : Sale - Warragul",10.0,HALVORSEN Kristoffer,0
30/01/2019,"Herald Sun Tour, Stage 1 : Phillip Island - Phillip Island",2.0,HALVORSEN Kristoffer,10
20/01/2019,Tour Down Under,117.0,HALVORSEN Kristoffer,5
20/01/2019,"Tour Down Under, Stage 6 : McLaren Vale - Willunga Hill",120.0,HALVORSEN Kristoffer,0
19/01/2019,"Tour Down Under, Stage 5 : Glenelg - Strathalbyn",118.0,HALVORSEN Kristoffer,0
18/01/2019,"Tour Down Under, Stage 4 : Unley - Campbelltown",111.0,HALVORSEN Kristoffer,0
17/01/2019,"Tour Down Under, Stage 3 : Lobethal - Uraidla",106.0,HALVORSEN Kristoffer,0
16/01/2019,"Tour Down Under, Stage 2 : Norwood - Angaston",10.0,HALVORSEN Kristoffer,0
15/01/2019,"Tour Down Under, Stage 1 : Barnsley - Bedale",7.0,HALVORSEN Kristoffer,2
23/06/2019,Route d'Occitanie,42.0,HENAO GOMEZ Sebastian,0
2/06/2019,Giro d'Italia,24.0,HENAO GOMEZ Sebastian,56
2/06/2019,"Giro d'Italia, Stage 21 : Verona - Verona I.T.T.",89.0,HENAO GOMEZ Sebastian,0
1/06/2019,"Giro d'Italia, Stage 20 : Feltre - Croce d'Aune/Monte Avena",23.0,HENAO GOMEZ Sebastian,0
31/05/2019,"Giro d'Italia, Stage 19 : Treviso - San Martino di Castrozza",52.0,HENAO GOMEZ Sebastian,0
30/05/2019,"Giro d'Italia, Stage 18 : Valdaora - Santa Maria di Sala",81.0,HENAO GOMEZ Sebastian,0
29/05/2019,"Giro d'Italia, Stage 17 : Commezzadura - Anterselva",42.0,HENAO GOMEZ Sebastian,0
28/05/2019,"Giro d'Italia, Stage 16 : Lovere - Ponte di Legno",32.0,HENAO GOMEZ Sebastian,0
26/05/2019,"Giro d'Italia, Stage 15 : Ivrea - Como",26.0,HENAO GOMEZ Sebastian,0
25/05/2019,"Giro d'Italia, Stage 14 : Saint-Vincent - Courmayeur",27.0,HENAO GOMEZ Sebastian,0
24/05/2019,"Giro d'Italia, Stage 13 : Pinerolo - Ceresole Reale/Lago Serru",32.0,HENAO GOMEZ Sebastian,0
23/05/2019,"Giro d'Italia, Stage 12 : Cuneo - Pinerolo",61.0,HENAO GOMEZ Sebastian,0
22/05/2019,"Giro d'Italia, Stage 11 : Carpi - Novi Ligure",113.0,HENAO GOMEZ Sebastian,0
21/05/2019,"Giro d'Italia, Stage 10 : Ravenna - Modena",107.0,HENAO GOMEZ Sebastian,0
19/05/2019,"Giro d'Italia, Stage 9 : Riccione - San Marino (SMR) I.T.T.",96.0,HENAO GOMEZ Sebastian,0
18/05/2019,"Giro d'Italia, Stage 8 : Tortoredo Lido - Pesaro",84.0,HENAO GOMEZ Sebastian,0
17/05/2019,"Giro d'Italia, Stage 7 : Vasto - L'Aquila",7.0,HENAO GOMEZ Sebastian,5
16/05/2019,"Giro d'Italia, Stage 6 : Cassino - San Giovanni Rotondo",85.0,HENAO GOMEZ Sebastian,0
15/05/2019,"Giro d'Italia, Stage 5 : Frascati - Terracina",102.0,HENAO GOMEZ Sebastian,0
14/05/2019,"Giro d'Italia, Stage 4 : Orbetello - Frascati",80.0,HENAO GOMEZ Sebastian,0
13/05/2019,"Giro d'Italia, Stage 3 : Vinci - Orbetello",113.0,HENAO GOMEZ Sebastian,0
12/05/2019,"Giro d'Italia, Stage 2 : Bologna - Fucecchio",112.0,HENAO GOMEZ Sebastian,0
11/05/2019,"Giro d'Italia, Stage 1 : Bologna - San Luca I.T.T.",65.0,HENAO GOMEZ Sebastian,0
31/03/2019,Volta a Catalunya,49.0,HENAO GOMEZ Sebastian,5
31/03/2019,"Volta a Catalunya, Stage 7 : Barcelona - Barcelona",31.0,HENAO GOMEZ Sebastian,0
30/03/2019,"Volta a Catalunya, Stage 6 : Valls - Vilaseca",118.0,HENAO GOMEZ Sebastian,0
29/03/2019,"Volta a Catalunya, Stage 5 : Puigcerda - Sant Cugat",68.0,HENAO GOMEZ Sebastian,0
28/03/2019,"Volta a Catalunya, Stage 4 : Llanars - La Molina",57.0,HENAO GOMEZ Sebastian,0
27/03/2019,"Volta a Catalunya, Stage 3 : Sant Feliu de Guixols - Vallter 2000",75.0,HENAO GOMEZ Sebastian,0
26/03/2019,"Volta a Catalunya, Stage 2 : Mataro - Sant Feliu de Guixols",110.0,HENAO GOMEZ Sebastian,0
25/03/2019,"Volta a Catalunya, Stage 1 : Calella - Calella",63.0,HENAO GOMEZ Sebastian,0
17/03/2019,Paris - Nice,57.0,HENAO GOMEZ Sebastian,5
17/03/2019,"Paris - Nice, Stage 8 : Nice - Nice",54.0,HENAO GOMEZ Sebastian,0
16/03/2019,"Paris - Nice, Stage 7 : Nice - Col de Turini",59.0,HENAO GOMEZ Sebastian,0
15/03/2019,"Paris - Nice, Stage 6 : Peynier - Brignoles",53.0,HENAO GOMEZ Sebastian,0
14/03/2019,"Paris - Nice, Stage 5 : Barbentane - Barbentane I.T.T.",74.0,HENAO GOMEZ Sebastian,0
13/03/2019,"Paris - Nice, Stage 4 : Vichy - Pélussin",64.0,HENAO GOMEZ Sebastian,0
12/03/2019,"Paris - Nice, Stage 3 : Cepoy - Moulins-Yzeure",136.0,HENAO GOMEZ Sebastian,0
11/03/2019,"Paris - Nice, Stage 2 : Les Bréviaires - Bellegarde",126.0,HENAO GOMEZ Sebastian,0
10/03/2019,"Paris - Nice, Stage 1 : Saint-Germain-en-Laye - Saint-Germain-en-Laye",117.0,HENAO GOMEZ Sebastian,0
17/02/2019,Tour Colombia,35.0,HENAO GOMEZ Sebastian,0
12/02/2019,"Tour Colombia, Stage 1 : Medellin T.T.T.",3.0,HENAO GOMEZ Sebastian,1
25/06/2019,European Games (Minsk) I.T.T.,1.0,KIRYIENKA Vasil,0
23/06/2019,European Games (Minsk) R.R.,15.0,KIRYIENKA Vasil,0
16/06/2019,Critérium du Dauphiné,101.0,KIRYIENKA Vasil,5
16/06/2019,"Critérium du Dauphiné, Stage 8 : Cluses - Champéry (SUI)",81.0,KIRYIENKA Vasil,0
15/06/2019,"Critérium du Dauphiné, Stage 7 : Saint-Genix-les-Villages - Pipay",123.0,KIRYIENKA Vasil,0
14/06/2019,"Critérium du Dauphiné, Stage 6 : Saint-Vulbas - Saint-Michel-de-Maurienne",79.0,KIRYIENKA Vasil,0
13/06/2019,"Critérium du Dauphiné, Stage 5 : Boën-sur-Lignon - Voiron",120.0,KIRYIENKA Vasil,0
12/06/2019,"Critérium du Dauphiné, Stage 4 : Roanne - Roanne I.T.T.",136.0,KIRYIENKA Vasil,0
11/06/2019,"Critérium du Dauphiné, Stage 3 : Le Puy-en-Velay - Riom",33.0,KIRYIENKA Vasil,0
10/06/2019,"Critérium du Dauphiné, Stage 2 : Mauriac - Craponne-sur-Arzon",142.0,KIRYIENKA Vasil,0
9/06/2019,"Critérium du Dauphiné, Stage 1 : Aurillac - Jussac",100.0,KIRYIENKA Vasil,0
2/06/2019,Tour of Norway,54.0,KIRYIENKA Vasil,0
26/05/2019,Hammer Series Stavanger,4.0,KIRYIENKA Vasil,14
26/05/2019,"Hammer Series Stavanger, Stage 3 : Stavanger, Hammer chase T.T.T.",2.0,KIRYIENKA Vasil,2
25/05/2019,"Hammer Series Stavanger, Stage 2 : Stavanger, Hammer sprint",5.0,KIRYIENKA Vasil,0
24/05/2019,"Hammer Series Stavanger, Stage 1 : Sandness, Hammer climb",6.0,KIRYIENKA Vasil,0
5/05/2019,Tour de Romandie,89.0,KIRYIENKA Vasil,5
5/05/2019,"Tour de Romandie, Stage 5 : Genève I.T.T.",60.0,KIRYIENKA Vasil,0
4/05/2019,"Tour de Romandie, Stage 4 : Lucens - Torgon",108.0,KIRYIENKA Vasil,0
3/05/2019,"Tour de Romandie, Stage 3 : Romont - Romont",85.0,KIRYIENKA Vasil,0
2/05/2019,"Tour de Romandie, Stage 2 : Le Locles - Morgins",93.0,KIRYIENKA Vasil,0
1/05/2019,"Tour de Romandie, Stage 1 : Neuchâtel - La-Chaux-de-Fonds",81.0,KIRYIENKA Vasil,0
30/04/2019,"Tour de Romandie, Prologue : Neuchâtel I.T.T.",51.0,KIRYIENKA Vasil,0
23/06/2019,Route d'Occitanie,53.,KNEES Christian,0
2/06/2019,Giro d'Italia,96.,KNEES Christian,15
2/06/2019,"Giro d'Italia, Stage 21 : Verona - Verona I.T.T.",104.,KNEES Christian,0
1/06/2019,"Giro d'Italia, Stage 20 : Feltre - Croce d'Aune/Monte Avena",87.,KNEES Christian,0
31/05/2019,"Giro d'Italia, Stage 19 : Treviso - San Martino di Castrozza",94.,KNEES Christian,0
30/05/2019,"Giro d'Italia, Stage 18 : Valdaora - Santa Maria di Sala",91.,KNEES Christian,0
29/05/2019,"Giro d'Italia, Stage 17 : Commezzadura - Anterselva",113.,KNEES Christian,0
28/05/2019,"Giro d'Italia, Stage 16 : Lovere - Ponte di Legno",109.,KNEES Christian,0
26/05/2019,"Giro d'Italia, Stage 15 : Ivrea - Como",86.,KNEES Christian,0
25/05/2019,"Giro d'Italia, Stage 14 : Saint-Vincent - Courmayeur",109.,KNEES Christian,0
24/05/2019,"Giro d'Italia, Stage 13 : Pinerolo - Ceresole Reale/Lago Serru",103.,KNEES Christian,0
23/05/2019,"Giro d'Italia, Stage 12 : Cuneo - Pinerolo",40.,KNEES Christian,0
22/05/2019,"Giro d'Italia, Stage 11 : Carpi - Novi Ligure",149.,KNEES Christian,0
21/05/2019,"Giro d'Italia, Stage 10 : Ravenna - Modena",38.,KNEES Christian,0
19/05/2019,"Giro d'Italia, Stage 9 : Riccione - San Marino (SMR) I.T.T.",90.,KNEES Christian,0
18/05/2019,"Giro d'Italia, Stage 8 : Tortoredo Lido - Pesaro",102.,KNEES Christian,0
17/05/2019,"Giro d'Italia, Stage 7 : Vasto - L'Aquila",111.,KNEES Christian,0
16/05/2019,"Giro d'Italia, Stage 6 : Cassino - San Giovanni Rotondo",103.,KNEES Christian,0
15/05/2019,"Giro d'Italia, Stage 5 : Frascati - Terracina",116.,KNEES Christian,0
14/05/2019,"Giro d'Italia, Stage 4 : Orbetello - Frascati",121.,KNEES Christian,0
13/05/2019,"Giro d'Italia, Stage 3 : Vinci - Orbetello",9.,KNEES Christian,2
12/05/2019,"Giro d'Italia, Stage 2 : Bologna - Fucecchio",131.,KNEES Christian,0
11/05/2019,"Giro d'Italia, Stage 1 : Bologna - San Luca I.T.T.",126.,KNEES Christian,0
14/04/2019,Paris - Roubaix,DNF,KNEES Christian,0
7/04/2019,Ronde van Vlaanderen,48.,KNEES Christian,5
3/04/2019,Dwars door Vlaanderen,47.,KNEES Christian,5
31/03/2019,"Volta a Catalunya, Stage 7 : Barcelona - Barcelona",DNF,KNEES Christian,0
30/03/2019,"Volta a Catalunya, Stage 6 : Valls - Vilaseca",54.,KNEES Christian,0
29/03/2019,"Volta a Catalunya, Stage 5 : Puigcerda - Sant Cugat",99.,KNEES Christian,0
28/03/2019,"Volta a Catalunya, Stage 4 : Llanars - La Molina",105.,KNEES Christian,0
27/03/2019,"Volta a Catalunya, Stage 3 : Sant Feliu de Guixols - Vallter 2000",130.,KNEES Christian,0
26/03/2019,"Volta a Catalunya, Stage 2 : Mataro - Sant Feliu de Guixols",105.,KNEES Christian,0
25/03/2019,"Volta a Catalunya, Stage 1 : Calella - Calella",95.,KNEES Christian,0
22/03/2019,Bredene Koksijde Classic,88.,KNEES Christian,0
20/03/2019,Nokere Koerse,34.,KNEES Christian,0
2/03/2019,Omloop Het Nieuwsblad,73.,KNEES Christian,5
3/02/2019,Herald Sun Tour,20.,KNEES Christian,5
2/02/2019,"Herald Sun Tour, Stage 4 : Cape Schanck - Arthurs Seat",19.,KNEES Christian,0
27/01/2019,Cadel Evans Great Ocean Road Race,50.,KNEES Christian,5
20/01/2019,Tour Down Under,87.,KNEES Christian,5
20/01/2019,"Tour Down Under, Stage 6 : McLaren Vale - Willunga Hill",102.,KNEES Christian,0
19/01/2019,"Tour Down Under, Stage 5 : Glenelg - Strathalbyn",40.,KNEES Christian,0
18/01/2019,"Tour Down Under, Stage 4 : Unley - Campbelltown",85.,KNEES Christian,0
17/01/2019,"Tour Down Under, Stage 3 : Lobethal - Uraidla",82.,KNEES Christian,0
16/01/2019,"Tour Down Under, Stage 2 : Norwood - Angaston",70.,KNEES Christian,0
15/01/2019,"Tour Down Under, Stage 1 : Barnsley - Bedale",91.,KNEES Christian,0
15/07/2019,"Tour de France, Stage 10 : Saint-Flour - Albi",78.,KWIATKOWSKI Michal,0
14/07/2019,"Tour de France, Stage 9 : Saint-Étienne - Brioude",31.,KWIATKOWSKI Michal,0
13/07/2019,"Tour de France, Stage 8 : Mâcon - Saint-Étienne",43.,KWIATKOWSKI Michal,0
12/07/2019,"Tour de France, Stage 7 : Belfort - Chalon-sur-Saône",169.,KWIATKOWSKI Michal,0
11/07/2019,"Tour de France, Stage 6 : Mulhouse - La Planche des Belles Filles",49.,KWIATKOWSKI Michal,0
10/07/2019,"Tour de France, Stage 5 : Saint-Dié-des-Vosges - Colmar",22.,KWIATKOWSKI Michal,0
9/07/2019,"Tour de France, Stage 4 : Reims - Nancy",162.,KWIATKOWSKI Michal,0
8/07/2019,"Tour de France, Stage 3 : Binche (BEL) - Epernay",60.,KWIATKOWSKI Michal,0
7/07/2019,"Tour de France, Stage 2 : Brussel (BEL) T.T.T.",-,KWIATKOWSKI Michal,0
6/07/2019,"Tour de France, Stage 1 : Brussel (BEL) - Brussel (BEL)",160.,KWIATKOWSKI Michal,0
28/06/2019,National Championships Poland (Ostroda) I.T.T.,4.,KWIATKOWSKI Michal,12
16/06/2019,Critérium du Dauphiné,29.,KWIATKOWSKI Michal,7
16/06/2019,"Critérium du Dauphiné, Stage 8 : Cluses - Champéry (SUI)",32.,KWIATKOWSKI Michal,0
15/06/2019,"Critérium du Dauphiné, Stage 7 : Saint-Genix-les-Villages - Pipay",23.,KWIATKOWSKI Michal,0
14/06/2019,"Critérium du Dauphiné, Stage 6 : Saint-Vulbas - Saint-Michel-de-Maurienne",29.,KWIATKOWSKI Michal,0
13/06/2019,"Critérium du Dauphiné, Stage 5 : Boën-sur-Lignon - Voiron",100.,KWIATKOWSKI Michal,0
12/06/2019,"Critérium du Dauphiné, Stage 4 : Roanne - Roanne I.T.T.",129.,KWIATKOWSKI Michal,0
11/06/2019,"Critérium du Dauphiné, Stage 3 : Le Puy-en-Velay - Riom",123.,KWIATKOWSKI Michal,0
10/06/2019,"Critérium du Dauphiné, Stage 2 : Mauriac - Craponne-sur-Arzon",78.,KWIATKOWSKI Michal,0
9/06/2019,"Critérium du Dauphiné, Stage 1 : Aurillac - Jussac",10.,KWIATKOWSKI Michal,0
28/04/2019,Liège - Bastogne - Liège,12.,KWIATKOWSKI Michal,46
24/04/2019,Flèche Wallonne,16.,KWIATKOWSKI Michal,21
21/04/2019,Amstel Gold Race,11.,KWIATKOWSKI Michal,40
11/04/2019,"Itzulia Basque Country, Stage 4 : Vitoria-Gasteiz - Arrigorriaga",DNF,KWIATKOWSKI Michal,0
10/04/2019,"Itzulia Basque Country, Stage 3 : Sarriguren - Estibaliz",150.,KWIATKOWSKI Michal,0
9/04/2019,"Itzulia Basque Country, Stage 2 : Zumarraga - Gorraiz",3.,KWIATKOWSKI Michal,14
8/04/2019,"Itzulia Basque Country, Stage 1 : Zumarraga - Zumarraga I.T.T.",3.,KWIATKOWSKI Michal,14
23/03/2019,Milano - Sanremo,3.,KWIATKOWSKI Michal,145
17/03/2019,Paris - Nice,3.,KWIATKOWSKI Michal,162
17/03/2019,"Paris - Nice, Stage 8 : Nice - Nice",17.,KWIATKOWSKI Michal,0
16/03/2019,"Paris - Nice, Stage 7 : Nice - Col de Turini",22.,KWIATKOWSKI Michal,0
15/03/2019,"Paris - Nice, Stage 6 : Peynier - Brignoles",leader,KWIATKOWSKI Michal,11
15/03/2019,"Paris - Nice, Stage 6 : Peynier - Brignoles",21.,KWIATKOWSKI Michal,0
14/03/2019,"Paris - Nice, Stage 5 : Barbentane - Barbentane I.T.T.",leader,KWIATKOWSKI Michal,11
14/03/2019,"Paris - Nice, Stage 5 : Barbentane - Barbentane I.T.T.",3.,KWIATKOWSKI Michal,18
13/03/2019,"Paris - Nice, Stage 4 : Vichy - Pélussin",leader,KWIATKOWSKI Michal,11
13/03/2019,"Paris - Nice, Stage 4 : Vichy - Pélussin",10.,KWIATKOWSKI Michal,0
12/03/2019,"Paris - Nice, Stage 3 : Cepoy - Moulins-Yzeure",42.,KWIATKOWSKI Michal,0
11/03/2019,"Paris - Nice, Stage 2 : Les Bréviaires - Bellegarde",5.,KWIATKOWSKI Michal,5
10/03/2019,"Paris - Nice, Stage 1 : Saint-Germain-en-Laye - Saint-Germain-en-Laye",27.,KWIATKOWSKI Michal,0
2/03/2019,UAE Tour,10.,KWIATKOWSKI Michal,52
2/03/2019,"UAE Tour, Stage 7 : Dubai - Dubai",48.,KWIATKOWSKI Michal,0
1/03/2019,"UAE Tour, Stage 6 : Ajman - Jabel Jais",14.,KWIATKOWSKI Michal,0
28/02/2019,"UAE Tour, Stage 5 : Sharjah - Khor Fakkan",46.,KWIATKOWSKI Michal,0
27/02/2019,"UAE Tour, Stage 4 : Dubai - Hatta Dam",23.,KWIATKOWSKI Michal,0
26/02/2019,"UAE Tour, Stage 3 : Al Ain - Jebel Hafeet",16.,KWIATKOWSKI Michal,0
25/02/2019,"UAE Tour, Stage 2 : Abu Dhabi - Abu Dhabi",22.,KWIATKOWSKI Michal,0
24/02/2019,"UAE Tour, Stage 1 : Al Hudayriat T.T.T.",4.,KWIATKOWSKI Michal,1
30/06/2019,National Championships Great Britain (Norwich) R.R.,117.,LAWLESS Christopher,0
23/06/2019,Route d'Occitanie,85.,LAWLESS Christopher,0
21/06/2019,"Route d'Occitanie, Stage 2 : Labruguière - Martres-Tolosane",2.,LAWLESS Christopher,10
1/06/2019,"Tour of Norway, Stage 5 : Skien - Drammen",DNF,LAWLESS Christopher,0
26/05/2019,Hammer Series Stavanger,4.,LAWLESS Christopher,14
26/05/2019,"Hammer Series Stavanger, Stage 3 : Stavanger, Hammer chase T.T.T.",2.,LAWLESS Christopher,2
25/05/2019,"Hammer Series Stavanger, Stage 2 : Stavanger, Hammer sprint",5.,LAWLESS Christopher,0
24/05/2019,"Hammer Series Stavanger, Stage 1 : Sandness, Hammer climb",6.,LAWLESS Christopher,0
5/05/2019,Tour de Yorkshire,1.,LAWLESS Christopher,160
5/05/2019,"Tour de Yorkshire, Stage 4 : Halifax - Leeds",2.,LAWLESS Christopher,15
4/05/2019,"Tour de Yorkshire, Stage 3 : Bridlington - Scarborough",leader,LAWLESS Christopher,8
4/05/2019,"Tour de Yorkshire, Stage 3 : Bridlington - Scarborough",2.,LAWLESS Christopher,15
3/05/2019,"Tour de Yorkshire, Stage 2 : Barnsley - Bedale",3.,LAWLESS Christopher,10
2/05/2019,"Tour de Yorkshire, Stage 1 : Doncaster - Selby",9.,LAWLESS Christopher,0
10/04/2019,Scheldeprijs,3.,LAWLESS Christopher,72
3/04/2019,Dwars door Vlaanderen,151.,LAWLESS Christopher,5
31/03/2019,Gent - Wevelgem,DNF,LAWLESS Christopher,0
29/03/2019,E3 Harelbeke,DNF,LAWLESS Christopher,0
27/03/2019,Driedaagse Brugge - De Panne,152.,LAWLESS Christopher,5
22/03/2019,Bredene Koksijde Classic,27.,LAWLESS Christopher,5
20/03/2019,Nokere Koerse,65.,LAWLESS Christopher,0
3/03/2019,Kuurne - Brussel - Kuurne,67.,LAWLESS Christopher,0
2/03/2019,Omloop Het Nieuwsblad,DNF,LAWLESS Christopher,0
16/02/2019,"Tour La Provence, Stage 3 : Aubagne - Le Castellet",DNF,LAWLESS Christopher,0
10/02/2019,Volta a la Comunitat Valenciana,118.,LAWLESS Christopher,0
7/02/2019,"Volta a la Comunitat Valenciana, Stage 2 : Alicante - Alicante",10.,LAWLESS Christopher,0
15/07/2019,"Tour de France, Stage 10 : Saint-Flour - Albi",43.,MOSCON Gianni,0
14/07/2019,"Tour de France, Stage 9 : Saint-Étienne - Brioude",42.,MOSCON Gianni,0
13/07/2019,"Tour de France, Stage 8 : Mâcon - Saint-Étienne",130.,MOSCON Gianni,0
12/07/2019,"Tour de France, Stage 7 : Belfort - Chalon-sur-Saône",121.,MOSCON Gianni,0
11/07/2019,"Tour de France, Stage 6 : Mulhouse - La Planche des Belles Filles",124.,MOSCON Gianni,0
10/07/2019,"Tour de France, Stage 5 : Saint-Dié-des-Vosges - Colmar",44.,MOSCON Gianni,0
9/07/2019,"Tour de France, Stage 4 : Reims - Nancy",102.,MOSCON Gianni,0
8/07/2019,"Tour de France, Stage 3 : Binche (BEL) - Epernay",65.,MOSCON Gianni,0
7/07/2019,"Tour de France, Stage 2 : Brussel (BEL) T.T.T.",2.,MOSCON Gianni,12
6/07/2019,"Tour de France, Stage 1 : Brussel (BEL) - Brussel (BEL)",80.,MOSCON Gianni,0
28/06/2019,National Championships Italy (Bedonia) I.T.T.,5.,MOSCON Gianni,27
16/06/2019,Critérium du Dauphiné,34.,MOSCON Gianni,5
16/06/2019,"Critérium du Dauphiné, Stage 8 : Cluses - Champéry (SUI)",70.,MOSCON Gianni,0
15/06/2019,"Critérium du Dauphiné, Stage 7 : Saint-Genix-les-Villages - Pipay",34.,MOSCON Gianni,0
14/06/2019,"Critérium du Dauphiné, Stage 6 : Saint-Vulbas - Saint-Michel-de-Maurienne",60.,MOSCON Gianni,0
13/06/2019,"Critérium du Dauphiné, Stage 5 : Boën-sur-Lignon - Voiron",110.,MOSCON Gianni,0
12/06/2019,"Critérium du Dauphiné, Stage 4 : Roanne - Roanne I.T.T.",37.,MOSCON Gianni,0
11/06/2019,"Critérium du Dauphiné, Stage 3 : Le Puy-en-Velay - Riom",86.,MOSCON Gianni,0
10/06/2019,"Critérium du Dauphiné, Stage 2 : Mauriac - Craponne-sur-Arzon",57.,MOSCON Gianni,0
9/06/2019,"Critérium du Dauphiné, Stage 1 : Aurillac - Jussac",20.,MOSCON Gianni,0
18/05/2019,Tour of California,16.,MOSCON Gianni,24
18/05/2019,"Tour of California, Stage 7 : Santa Clarita - Pasadena",52.,MOSCON Gianni,0
17/05/2019,"Tour of California, Stage 6 : Ontario - Mount Baldy",23.,MOSCON Gianni,0
16/05/2019,"Tour of California, Stage 5 : Pismo Beach - Ventura",17.,MOSCON Gianni,0
15/05/2019,"Tour of California, Stage 4 : Laguna Seca - Morro Bay",63.,MOSCON Gianni,0
14/05/2019,"Tour of California, Stage 3 : Stockton - Morgan Hill",13.,MOSCON Gianni,0
13/05/2019,"Tour of California, Stage 2 : Rancho Cordova - South Lake Tahoe",3.,MOSCON Gianni,12
12/05/2019,"Tour of California, Stage 1 : Sacramento",26.,MOSCON Gianni,0
14/04/2019,Paris - Roubaix,84.,MOSCON Gianni,5
10/04/2019,Scheldeprijs,67.,MOSCON Gianni,0
7/04/2019,Ronde van Vlaanderen,42.,MOSCON Gianni,5
3/04/2019,Dwars door Vlaanderen,57.,MOSCON Gianni,5
31/03/2019,Gent - Wevelgem,76.,MOSCON Gianni,5
29/03/2019,E3 Harelbeke,79.,MOSCON Gianni,5
27/03/2019,Driedaagse Brugge - De Panne,131.,MOSCON Gianni,5
14/03/2019,"Tirreno - Adriatico, Stage 2 : Camaiore - Pomarance",DNF,MOSCON Gianni,0
13/03/2019,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore T.T.T.",5.,MOSCON Gianni,1
9/03/2019,Strade Bianche,58.,MOSCON Gianni,5
2/03/2019,UAE Tour,36.,MOSCON Gianni,5
2/03/2019,"UAE Tour, Stage 7 : Dubai - Dubai",126.,MOSCON Gianni,0
1/03/2019,"UAE Tour, Stage 6 : Ajman - Jabel Jais",49.,MOSCON Gianni,0
28/02/2019,"UAE Tour, Stage 5 : Sharjah - Khor Fakkan",67.,MOSCON Gianni,0
27/02/2019,"UAE Tour, Stage 4 : Dubai - Hatta Dam",35.,MOSCON Gianni,0
26/02/2019,"UAE Tour, Stage 3 : Al Ain - Jebel Hafeet",22.,MOSCON Gianni,0
25/02/2019,"UAE Tour, Stage 2 : Abu Dhabi - Abu Dhabi",34.,MOSCON Gianni,0
24/02/2019,"UAE Tour, Stage 1 : Al Hudayriat T.T.T.",4.,MOSCON Gianni,1
2/06/2019,Giro d'Italia,80.0,NARVAEZ PRADO Jhonatan Manuel,15
2/06/2019,"Giro d'Italia, Stage 21 : Verona - Verona I.T.T.",108.0,NARVAEZ PRADO Jhonatan Manuel,0
