Date,Race,Rank,Rider,CQ
27/04/2018,"Tour de Romandie, Stage 3 : Ollon - Villars I.T.T.",40.,HAMILTON Chris,0
26/04/2018,"Tour de Romandie, Stage 2 : Delémont - Yverdon-les-Bains",75.,HAMILTON Chris,0
25/04/2018,"Tour de Romandie, Stage 1 : Fribourg - Delémont",108.,HAMILTON Chris,0
24/04/2018,"Tour de Romandie, Prologue : Fribourg I.T.T.",107.,HAMILTON Chris,0
22/04/2018,Liège - Bastogne - Liège,105.,HAMILTON Chris,5
18/04/2018,Flèche Wallonne,60.,HAMILTON Chris,5
25/03/2018,Volta a Catalunya,107.,HAMILTON Chris,5
25/03/2018,"Volta a Catalunya, Stage 7 : Barcelona - Barcelona",108.,HAMILTON Chris,0
24/03/2018,"Volta a Catalunya, Stage 6 : Pobla de Segur - Torrefarrera",148.,HAMILTON Chris,0
23/03/2018,"Volta a Catalunya, Stage 5 : Llivia - Vielha",144.,HAMILTON Chris,0
22/03/2018,"Volta a Catalunya, Stage 4 : Llanars - Alp/La Molina",91.,HAMILTON Chris,0
21/03/2018,"Volta a Catalunya, Stage 3 : Sant Cugat - Camprodon",116.,HAMILTON Chris,0
20/03/2018,"Volta a Catalunya, Stage 2 : Mataro - Valls",22.,HAMILTON Chris,0
19/03/2018,"Volta a Catalunya, Stage 1 : Calella - Calella",65.,HAMILTON Chris,0
9/03/2018,"Paris - Nice, Stage 6 : Sisteron - Vence",DNS,HAMILTON Chris,0
8/03/2018,"Paris - Nice, Stage 5 : Salon-de-Provence - Sisteron",40.,HAMILTON Chris,0
7/03/2018,"Paris - Nice, Stage 4 : La Fouillouse - Saint-Étienne I.T.T.",23.,HAMILTON Chris,0
6/03/2018,"Paris - Nice, Stage 3 : Bourges - Châtel-Guyon",102.,HAMILTON Chris,0
5/03/2018,"Paris - Nice, Stage 2 : Orsonville - Vierzon",73.,HAMILTON Chris,0
4/03/2018,"Paris - Nice, Stage 1 : Chatou - Meudon",30.,HAMILTON Chris,0
28/01/2018,Cadel Evans Great Ocean Road Race,44.,HAMILTON Chris,5
21/01/2018,Tour Down Under,16.,HAMILTON Chris,34
21/01/2018,"Tour Down Under, Stage 6 : Adelaide - Adelaide",28.,HAMILTON Chris,0
20/01/2018,"Tour Down Under, Stage 5 : McLaren Vale - Williunga Hill",15.,HAMILTON Chris,0
19/01/2018,"Tour Down Under, Stage 4 : Norwood - Uraidla",22.,HAMILTON Chris,0
18/01/2018,"Tour Down Under, Stage 3 : Glenelg - Victor Harbour",45.,HAMILTON Chris,0
17/01/2018,"Tour Down Under, Stage 2 : Unley - Stirling",36.,HAMILTON Chris,0
16/01/2018,"Tour Down Under, Stage 1 : Port Adelaide - Lyndoch",37.,HAMILTON Chris,0
7/01/2018,National Championships Australia (Buninyong) R.R.,6.,HAMILTON Chris,30
13/10/2018,Il Lombardia,47.,HINDLEY Jai,5
10/10/2018,Milano - Torino,72.,HINDLEY Jai,0
28/09/2018,World Championships U23 (Innsbruck) R.R.,11.,HINDLEY Jai,5
16/09/2018,Vuelta a España,32.,HINDLEY Jai,40
16/09/2018,"Vuelta a España, Stage 21 : Alcoron - Madrid",108.,HINDLEY Jai,0
15/09/2018,"Vuelta a España, Stage 20 : Escaldes-Engordany (AND) - Collada de La Gallina (AND)",24.,HINDLEY Jai,0
14/09/2018,"Vuelta a España, Stage 19 : Lleida - Coll de la Rabassa (AND)",38.,HINDLEY Jai,0
13/09/2018,"Vuelta a España, Stage 18 : Ejea de los Caballeros - Lleida",70.,HINDLEY Jai,0
12/09/2018,"Vuelta a España, Stage 17 : Getxo - Balcon de Bizkaia",9.,HINDLEY Jai,2
11/09/2018,"Vuelta a España, Stage 16 : Santillana del Mar - Torrelavega I.T.T.",76.,HINDLEY Jai,0
9/09/2018,"Vuelta a España, Stage 15 : Ribera de Arriba - Lagos de Covadonga",55.,HINDLEY Jai,0
8/09/2018,"Vuelta a España, Stage 14 : Cistierna - Nava/Alto Les Praeres",49.,HINDLEY Jai,0
7/09/2018,"Vuelta a España, Stage 13 : Candas Carreño - Alto de La Camperona",68.,HINDLEY Jai,0
6/09/2018,"Vuelta a España, Stage 12 : Mondoñedo - Faro de Estaca de Bares",68.,HINDLEY Jai,0
5/09/2018,"Vuelta a España, Stage 11 : Mombuey - Luinta",61.,HINDLEY Jai,0
4/09/2018,"Vuelta a España, Stage 10 : Salamanca - Bermillo de Sayago",167.,HINDLEY Jai,0
2/09/2018,"Vuelta a España, Stage 9 : Talavera de la Reina - La Covatilla",53.,HINDLEY Jai,0
1/09/2018,"Vuelta a España, Stage 8 : Linares - Almaden",64.,HINDLEY Jai,0
31/08/2018,"Vuelta a España, Stage 7 : Puerto Lumbreras - Pozo Alcon",48.,HINDLEY Jai,0
30/08/2018,"Vuelta a España, Stage 6 : Huercal-Overa - San Javier/Mar Menor",64.,HINDLEY Jai,0
29/08/2018,"Vuelta a España, Stage 5 : Granada - Roquetas de Mar",18.,HINDLEY Jai,0
28/08/2018,"Vuelta a España, Stage 4 : Velez Malaga - Sierra de la Alfaguara",92.,HINDLEY Jai,0
27/08/2018,"Vuelta a España, Stage 3 : Mijas - Alhaurin de la Torre",109.,HINDLEY Jai,0
26/08/2018,"Vuelta a España, Stage 2 : Marbella - Caminito del Rey",92.,HINDLEY Jai,0
25/08/2018,"Vuelta a España, Stage 1 : Malaga I.T.T.",102.,HINDLEY Jai,0
19/08/2018,EuroEyes Cyclassics Hamburg,86.,HINDLEY Jai,5
4/08/2018,Clasica San Sebastian,56.,HINDLEY Jai,5
17/06/2018,Tour de Slovénie,11.,HINDLEY Jai,21
16/06/2018,"Tour de Slovénie, Stage 4 : Ljubljana - Kamnik",15.,HINDLEY Jai,0
15/06/2018,"Tour de Slovénie, Stage 3 : Slovenske Konjice - Celjski Grad",15.,HINDLEY Jai,0
13/06/2018,"Tour de Slovénie, Stage 1 : Lendava - Murska Sobota",18.,HINDLEY Jai,0
3/06/2018,Hammer Series Limburg,9.,HINDLEY Jai,7
3/06/2018,"Hammer Series Limburg, Stage 3 : Sittard, Hammer chase T.T.T.",6.,HINDLEY Jai,0
2/06/2018,"Hammer Series Limburg, Stage 2 : Sittard, Hammer sprint",9.,HINDLEY Jai,0
1/06/2018,"Hammer Series Limburg, Stage 1 : Vaalserberg, Hammer climb",7.,HINDLEY Jai,0
19/05/2018,Tour of California,36.,HINDLEY Jai,5
19/05/2018,"Tour of California, Stage 7 : Sacramento - Sacramento",82.,HINDLEY Jai,0
18/05/2018,"Tour of California, Stage 6 : Folsom - South Lake Tahoe",5.,HINDLEY Jai,4
17/05/2018,"Tour of California, Stage 5 : Stockton - Elk Grove",110.,HINDLEY Jai,0
16/05/2018,"Tour of California, Stage 4 : Morgan Hill - Morgan Hill I.T.T.",48.,HINDLEY Jai,0
15/05/2018,"Tour of California, Stage 3 : King City - Laguna Seca",26.,HINDLEY Jai,0
14/05/2018,"Tour of California, Stage 2 : Ventura - Santa Barbara (Gibraltar Road)",48.,HINDLEY Jai,0
13/05/2018,"Tour of California, Stage 1 : Long Beach - Long Beach",89.,HINDLEY Jai,0
6/05/2018,Tour de Yorkshire,37.,HINDLEY Jai,0
1/05/2018,Rund um den Finanzplatz Eschborn - Frankfurt,DNF,HINDLEY Jai,0
7/04/2018,Itzulia Basque Country,57.,HINDLEY Jai,5
7/04/2018,"Itzulia Basque Country, Stage 6 : Eibar - Arrate",66.,HINDLEY Jai,0
6/04/2018,"Itzulia Basque Country, Stage 5 : Vitoria - Gasteiz",10.,HINDLEY Jai,0
5/04/2018,"Itzulia Basque Country, Stage 4 : Lodosa - Lodosa I.T.T.",96.,HINDLEY Jai,0
4/04/2018,"Itzulia Basque Country, Stage 3 : Bermeo - Valdegovia",118.,HINDLEY Jai,0
3/04/2018,"Itzulia Basque Country, Stage 2 : Zarautz - Bermeo",96.,HINDLEY Jai,0
2/04/2018,"Itzulia Basque Country, Stage 1 : Zarautz - Zarautz",112.,HINDLEY Jai,0
25/03/2018,Volta a Catalunya,71.,HINDLEY Jai,5
25/03/2018,"Volta a Catalunya, Stage 7 : Barcelona - Barcelona",84.,HINDLEY Jai,0
24/03/2018,"Volta a Catalunya, Stage 6 : Pobla de Segur - Torrefarrera",73.,HINDLEY Jai,0
23/03/2018,"Volta a Catalunya, Stage 5 : Llivia - Vielha",92.,HINDLEY Jai,0
22/03/2018,"Volta a Catalunya, Stage 4 : Llanars - Alp/La Molina",76.,HINDLEY Jai,0
21/03/2018,"Volta a Catalunya, Stage 3 : Sant Cugat - Camprodon",113.,HINDLEY Jai,0
20/03/2018,"Volta a Catalunya, Stage 2 : Mataro - Valls",124.,HINDLEY Jai,0
19/03/2018,"Volta a Catalunya, Stage 1 : Calella - Calella",162.,HINDLEY Jai,0
18/02/2018,Volta ao Algarve,72.,HINDLEY Jai,0
21/10/2018,Tour of Guangxi,108.,HOFSTEDE Lennard,5
21/10/2018,"Tour of Guangxi, Stage 6 : Guilin - Guilin",108.,HOFSTEDE Lennard,0
20/10/2018,"Tour of Guangxi, Stage 5 : Liuzhou - Guilin",117.,HOFSTEDE Lennard,0
19/10/2018,"Tour of Guangxi, Stage 4 : Nanning - Mashan Nongla",96.,HOFSTEDE Lennard,0
18/10/2018,"Tour of Guangxi, Stage 3 : Nanning - Nanning",108.,HOFSTEDE Lennard,0
17/10/2018,"Tour of Guangxi, Stage 2 : Beihai - Qinzhou",106.,HOFSTEDE Lennard,0
16/10/2018,"Tour of Guangxi, Stage 1 : Beihai - Beihai",104.,HOFSTEDE Lennard,0
9/09/2018,Tour of Britain,63.,HOFSTEDE Lennard,0
6/09/2018,"Tour of Britain, Stage 5 : Cockermouth - Whinlatter Pass T.T.T.",8.,HOFSTEDE Lennard,0
26/08/2018,Bretagne Classic - Ouest-France,DNF,HOFSTEDE Lennard,0
19/08/2018,EuroEyes Cyclassics Hamburg,82.,HOFSTEDE Lennard,5
6/08/2018,"Tour de Pologne, Stage 3 : Chorzow - Zabrze",DNS,HOFSTEDE Lennard,0
5/08/2018,"Tour de Pologne, Stage 2 : Tarnowskie Gory - Katowice",152.,HOFSTEDE Lennard,0
4/08/2018,"Tour de Pologne, Stage 1 : Krakow - Krakow",147.,HOFSTEDE Lennard,0
29/07/2018,Ride London - Surrey Classic,DNF,HOFSTEDE Lennard,0
27/05/2018,Giro d'Italia,144.,HOFSTEDE Lennard,15
27/05/2018,"Giro d'Italia, Stage 21 : Roma - Roma",103.,HOFSTEDE Lennard,0
26/05/2018,"Giro d'Italia, Stage 20 : Susa - Cervinia",134.,HOFSTEDE Lennard,0
25/05/2018,"Giro d'Italia, Stage 19 : Venaria Reale - Bardonecchia/Jafferau",120.,HOFSTEDE Lennard,0
24/05/2018,"Giro d'Italia, Stage 18 : Abbiategrasso - Prato Nevoso",138.,HOFSTEDE Lennard,0
23/05/2018,"Giro d'Italia, Stage 17 : Riva del Garda - Iseo",136.,HOFSTEDE Lennard,0
22/05/2018,"Giro d'Italia, Stage 16 : Trento - Rovereto I.T.T.",132.,HOFSTEDE Lennard,0
20/05/2018,"Giro d'Italia, Stage 15 : Tolmezzo - Sappada",149.,HOFSTEDE Lennard,0
19/05/2018,"Giro d'Italia, Stage 14 : San Vito al Tagliamento - Monte Zoncolan",105.,HOFSTEDE Lennard,0
18/05/2018,"Giro d'Italia, Stage 13 : Ferrara - Nervesa della Battaglia",146.,HOFSTEDE Lennard,0
17/05/2018,"Giro d'Italia, Stage 12 : Osimo - Imola",139.,HOFSTEDE Lennard,0
16/05/2018,"Giro d'Italia, Stage 11 : Assisi - Osimo",164.,HOFSTEDE Lennard,0
15/05/2018,"Giro d'Italia, Stage 10 : Penne - Gualdo Tadino",124.,HOFSTEDE Lennard,0
13/05/2018,"Giro d'Italia, Stage 9 : Pesco Sannita - Gran Sasso d'Italia",133.,HOFSTEDE Lennard,0
12/05/2018,"Giro d'Italia, Stage 8 : Praia a Mare - Montevergine di Mercogliano",169.,HOFSTEDE Lennard,0
11/05/2018,"Giro d'Italia, Stage 7 : Pizzo - Praia a Mare",148.,HOFSTEDE Lennard,0
10/05/2018,"Giro d'Italia, Stage 6 : Caltanissetta - Etna",154.,HOFSTEDE Lennard,0
9/05/2018,"Giro d'Italia, Stage 5 : Agrigento - Santa Ninfa (Valle del Belice)",163.,HOFSTEDE Lennard,0
8/05/2018,"Giro d'Italia, Stage 4 : Catania - Caltagirone",159.,HOFSTEDE Lennard,0
6/05/2018,"Giro d'Italia, Stage 3 : Be'er Sheva (ISR) - Eilat (ISR)",164.,HOFSTEDE Lennard,0
5/05/2018,"Giro d'Italia, Stage 2 : Tel Aviv (ISR) - Haifa (ISR)",170.,HOFSTEDE Lennard,0
4/05/2018,"Giro d'Italia, Stage 1 : Jerusalem (ISR) I.T.T.",149.,HOFSTEDE Lennard,0
8/04/2018,Paris - Roubaix,DNF,HOFSTEDE Lennard,0
1/04/2018,Ronde van Vlaanderen,77.,HOFSTEDE Lennard,5
28/03/2018,Dwars door Vlaanderen,116.,HOFSTEDE Lennard,5
25/03/2018,Gent - Wevelgem,DNF,HOFSTEDE Lennard,0
23/03/2018,E3 Harelbeke,DNF,HOFSTEDE Lennard,0
3/03/2018,Strade Bianche,DNF,HOFSTEDE Lennard,0
25/02/2018,Abu Dhabi Tour,131.,HOFSTEDE Lennard,5
25/02/2018,"Abu Dhabi Tour, Stage 5 : Al Ain - Jebel Hafeet",124.,HOFSTEDE Lennard,0
24/02/2018,"Abu Dhabi Tour, Stage 4 : Abu Dhabi I.T.T.",123.,HOFSTEDE Lennard,0
23/02/2018,"Abu Dhabi Tour, Stage 3 : Abu Dhabi - Abu Dhabi",133.,HOFSTEDE Lennard,0
22/02/2018,"Abu Dhabi Tour, Stage 2 : Abu Dhabi - Abu Dhabi",130.,HOFSTEDE Lennard,0
21/02/2018,"Abu Dhabi Tour, Stage 1 : Madinat Zayed - Madinat Zayed",99.,HOFSTEDE Lennard,0
18/02/2018,Volta ao Algarve,94.,HOFSTEDE Lennard,0
21/10/2018,Tour of Guangxi,55.,KÄMNA Lennard,5
21/10/2018,"Tour of Guangxi, Stage 6 : Guilin - Guilin",106.,KÄMNA Lennard,0
20/10/2018,"Tour of Guangxi, Stage 5 : Liuzhou - Guilin",51.,KÄMNA Lennard,0
19/10/2018,"Tour of Guangxi, Stage 4 : Nanning - Mashan Nongla",95.,KÄMNA Lennard,0
18/10/2018,"Tour of Guangxi, Stage 3 : Nanning - Nanning",115.,KÄMNA Lennard,0
17/10/2018,"Tour of Guangxi, Stage 2 : Beihai - Qinzhou",112.,KÄMNA Lennard,0
16/10/2018,"Tour of Guangxi, Stage 1 : Beihai - Beihai",108.,KÄMNA Lennard,0
13/10/2018,Il Lombardia,DNF,KÄMNA Lennard,0
3/10/2018,Münsterland Giro,57.,KÄMNA Lennard,0
28/09/2018,World Championships U23 (Innsbruck) R.R.,23.,KÄMNA Lennard,0
24/09/2018,World Championships U23 (Innsbruck) I.T.T.,14.,KÄMNA Lennard,0
26/08/2018,Deutschland Tour,22.,KÄMNA Lennard,4
5/08/2018,Danmark Rundt - Tour of Denmark,17.,KÄMNA Lennard,17
4/08/2018,"Danmark Rundt - Tour of Denmark, Stage 4 : Nykøbing Falster I.T.T.",15.,KÄMNA Lennard,0
17/03/2018,Milano - Sanremo,105.,KÄMNA Lennard,5
13/03/2018,Tirreno - Adriatico,94.,KÄMNA Lennard,5
13/03/2018,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto I.T.T.",21.,KÄMNA Lennard,0
12/03/2018,"Tirreno - Adriatico, Stage 6 : Numana - Fano",123.,KÄMNA Lennard,0
11/03/2018,"Tirreno - Adriatico, Stage 5 : Castelraimondo - Filottrano",139.,KÄMNA Lennard,0
10/03/2018,"Tirreno - Adriatico, Stage 4 : Foligno - Sarnano/Sassotetto",75.,KÄMNA Lennard,0
9/03/2018,"Tirreno - Adriatico, Stage 3 : Follonica - Trevi",76.,KÄMNA Lennard,0
8/03/2018,"Tirreno - Adriatico, Stage 2 : Camaiore - Follonica",89.,KÄMNA Lennard,0
7/03/2018,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore T.T.T.",5.,KÄMNA Lennard,1
3/03/2018,Strade Bianche,DNF,KÄMNA Lennard,0
18/02/2018,Volta ao Algarve,56.,KÄMNA Lennard,0
16/02/2018,"Volta ao Algarve, Stage 3 : Lagoa - Lagoa I.T.T.",15.,KÄMNA Lennard,0
3/10/2018,Münsterland Giro,31.,KANTER Max,0
28/09/2018,World Championships U23 (Innsbruck) R.R.,29.,KANTER Max,0
24/09/2018,World Championships U23 (Innsbruck) I.T.T.,15.,KANTER Max,0
16/09/2018,Olympia's Tour,15.,KANTER Max,1
14/09/2018,"Olympia's Tour, Stage 4 : Nijverdal - Duiven",leader,KANTER Max,2
14/09/2018,"Olympia's Tour, Stage 4 : Nijverdal - Duiven",1.,KANTER Max,4
13/09/2018,"Olympia's Tour, Stage 3 : Gieten - Hellendoorn",2.,KANTER Max,2
12/09/2018,"Olympia's Tour, Stage 2 : Emmen - Emmen",1.,KANTER Max,4
11/09/2018,"Olympia's Tour, Stage 1 : Assen - Assen",3.,KANTER Max,1
22/08/2018,"Tour de l'Avenir, Stage 6 : Le Blanc - Cérilly",6.,KANTER Max,0
19/08/2018,"Tour de l'Avenir, Stage 3 : Le Lude - Châteaudun",5.,KANTER Max,0
18/08/2018,"Tour de l'Avenir, Stage 2 : Drefféac - Châteaubriant",5.,KANTER Max,0
17/08/2018,"Tour de l'Avenir, Stage 1 : Grand-Champ - Elven",leader,KANTER Max,3
17/08/2018,"Tour de l'Avenir, Stage 1 : Grand-Champ - Elven",1.,KANTER Max,8
5/08/2018,Danmark Rundt - Tour of Denmark,14.,KANTER Max,26
5/08/2018,"Danmark Rundt - Tour of Denmark, Stage 5 : Faxe - Frederiksberg",2.,KANTER Max,15
3/08/2018,"Danmark Rundt - Tour of Denmark, Stage 3 : Naestved - Vordingborg",8.,KANTER Max,0
1/08/2018,"Danmark Rundt - Tour of Denmark, Stage 1 : Aalborg - Aalborg",3.,KANTER Max,10
1/07/2018,National Championships Germany (Einhausen) R.R.,86.,KANTER Max,0
10/06/2018,Rund um Köln,17.,KANTER Max,5
3/06/2018,Boucles de la Mayenne,4.,KANTER Max,56
3/06/2018,"Boucles de la Mayenne, Stage 3 : Congrier - Laval",13.,KANTER Max,0
2/06/2018,"Boucles de la Mayenne, Stage 2 : Saint-Aignan-de-Couptrain - Pré-en-Pail-Saint-Samson",10.,KANTER Max,0
1/06/2018,"Boucles de la Mayenne, Stage 1 : Saint-Berthevin - Gorron",3.,KANTER Max,5
31/05/2018,"Boucles de la Mayenne, Prologue : Laval I.T.T.",17.,KANTER Max,0
12/05/2018,Ronde van Overijssel,3.,KANTER Max,8
26/04/2018,"Tour de Bretagne - Trophée des Granitiers, Stage 2 : Louisfert - Plougoumelen",2.,KANTER Max,2
25/04/2018,"Tour de Bretagne - Trophée des Granitiers, Stage 1 : Châteaubriant - Louisfert",5.,KANTER Max,0
14/04/2018,ZLM Tour,3.,KANTER Max,16
7/04/2018,Ronde van Vlaanderen Beloften,2.,KANTER Max,20
25/03/2018,Kattekoers Ieper / Gent - Wevelgem u23,8.,KANTER Max,6
16/03/2018,Handzame Classic,51.,KANTER Max,0
11/03/2018,"Istarsko proljece - Istrian Spring Trophy, Stage 3 : Pazin - Umag",3.,KANTER Max,1
28/02/2018,Trofej Umag - Umag Trophy,6.,KANTER Max,5
13/10/2018,Il Lombardia,48.,KELDERMAN Wilco,5
10/10/2018,Milano - Torino,6.,KELDERMAN Wilco,48
9/10/2018,Tre Valli Varesine,6.,KELDERMAN Wilco,48
30/09/2018,World Championships (Innsbruck) R.R.,38.,KELDERMAN Wilco,10
26/09/2018,World Championships (Innsbruck) I.T.T.,16.,KELDERMAN Wilco,25
23/09/2018,World Championships (Innsbruck) T.T.T.,2.,KELDERMAN Wilco,37
16/09/2018,Vuelta a España,10.,KELDERMAN Wilco,135
16/09/2018,"Vuelta a España, Stage 21 : Alcoron - Madrid",25.,KELDERMAN Wilco,0
15/09/2018,"Vuelta a España, Stage 20 : Escaldes-Engordany (AND) - Collada de La Gallina (AND)",6.,KELDERMAN Wilco,7
14/09/2018,"Vuelta a España, Stage 19 : Lleida - Coll de la Rabassa (AND)",7.,KELDERMAN Wilco,5
13/09/2018,"Vuelta a España, Stage 18 : Ejea de los Caballeros - Lleida",31.,KELDERMAN Wilco,0
12/09/2018,"Vuelta a España, Stage 17 : Getxo - Balcon de Bizkaia",29.,KELDERMAN Wilco,0
11/09/2018,"Vuelta a España, Stage 16 : Santillana del Mar - Torrelavega I.T.T.",17.,KELDERMAN Wilco,0
9/09/2018,"Vuelta a España, Stage 15 : Ribera de Arriba - Lagos de Covadonga",14.,KELDERMAN Wilco,0
8/09/2018,"Vuelta a España, Stage 14 : Cistierna - Nava/Alto Les Praeres",15.,KELDERMAN Wilco,0
7/09/2018,"Vuelta a España, Stage 13 : Candas Carreño - Alto de La Camperona",27.,KELDERMAN Wilco,0
6/09/2018,"Vuelta a España, Stage 12 : Mondoñedo - Faro de Estaca de Bares",32.,KELDERMAN Wilco,0
5/09/2018,"Vuelta a España, Stage 11 : Mombuey - Luinta",15.,KELDERMAN Wilco,0
4/09/2018,"Vuelta a España, Stage 10 : Salamanca - Bermillo de Sayago",163.,KELDERMAN Wilco,0
2/09/2018,"Vuelta a España, Stage 9 : Talavera de la Reina - La Covatilla",6.,KELDERMAN Wilco,7
1/09/2018,"Vuelta a España, Stage 8 : Linares - Almaden",17.,KELDERMAN Wilco,0
31/08/2018,"Vuelta a España, Stage 7 : Puerto Lumbreras - Pozo Alcon",9.,KELDERMAN Wilco,2
30/08/2018,"Vuelta a España, Stage 6 : Huercal-Overa - San Javier/Mar Menor",66.,KELDERMAN Wilco,0
29/08/2018,"Vuelta a España, Stage 5 : Granada - Roquetas de Mar",44.,KELDERMAN Wilco,0
28/08/2018,"Vuelta a España, Stage 4 : Velez Malaga - Sierra de la Alfaguara",20.,KELDERMAN Wilco,0
27/08/2018,"Vuelta a España, Stage 3 : Mijas - Alhaurin de la Torre",17.,KELDERMAN Wilco,0
26/08/2018,"Vuelta a España, Stage 2 : Marbella - Caminito del Rey",4.,KELDERMAN Wilco,15
25/08/2018,"Vuelta a España, Stage 1 : Malaga I.T.T.",10.,KELDERMAN Wilco,1
27/06/2018,National Championships Netherlands (Bergen op Zoom) I.T.T.,3.,KELDERMAN Wilco,36
17/06/2018,Tour de Suisse,5.,KELDERMAN Wilco,120
17/06/2018,"Tour de Suisse, Stage 9 : Bellinzona - Bellinzona I.T.T.",27.,KELDERMAN Wilco,0
16/06/2018,"Tour de Suisse, Stage 8 : Bellinzona - Bellinzona",15.,KELDERMAN Wilco,0
15/06/2018,"Tour de Suisse, Stage 7 : Eschenbach - Arosa",5.,KELDERMAN Wilco,5
14/06/2018,"Tour de Suisse, Stage 6 : Fiesch - Gommiswald",17.,KELDERMAN Wilco,0
13/06/2018,"Tour de Suisse, Stage 5 : Gstaad - Leukerbad",4.,KELDERMAN Wilco,10
12/06/2018,"Tour de Suisse, Stage 4 : Gansingen - Gstaad",14.,KELDERMAN Wilco,0
11/06/2018,"Tour de Suisse, Stage 3 : Oberstammheim - Gansingen",25.,KELDERMAN Wilco,0
10/06/2018,"Tour de Suisse, Stage 2 : Frauenfeld - Frauenfeld",34.,KELDERMAN Wilco,0
9/06/2018,"Tour de Suisse, Stage 1 : Frauenfeld T.T.T.",2.,KELDERMAN Wilco,7
12/03/2018,"Tirreno - Adriatico, Stage 6 : Numana - Fano",DNS,KELDERMAN Wilco,0
11/03/2018,"Tirreno - Adriatico, Stage 5 : Castelraimondo - Filottrano",143.,KELDERMAN Wilco,0
10/03/2018,"Tirreno - Adriatico, Stage 4 : Foligno - Sarnano/Sassotetto",8.,KELDERMAN Wilco,1
9/03/2018,"Tirreno - Adriatico, Stage 3 : Follonica - Trevi",9.,KELDERMAN Wilco,0
8/03/2018,"Tirreno - Adriatico, Stage 2 : Camaiore - Follonica",107.,KELDERMAN Wilco,0
7/03/2018,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore T.T.T.",5.,KELDERMAN Wilco,1
25/02/2018,Abu Dhabi Tour,2.,KELDERMAN Wilco,145
25/02/2018,"Abu Dhabi Tour, Stage 5 : Al Ain - Jebel Hafeet",5.,KELDERMAN Wilco,4
24/02/2018,"Abu Dhabi Tour, Stage 4 : Abu Dhabi I.T.T.",5.,KELDERMAN Wilco,4
23/02/2018,"Abu Dhabi Tour, Stage 3 : Abu Dhabi - Abu Dhabi",40.,KELDERMAN Wilco,0
22/02/2018,"Abu Dhabi Tour, Stage 2 : Abu Dhabi - Abu Dhabi",35.,KELDERMAN Wilco,0
21/02/2018,"Abu Dhabi Tour, Stage 1 : Madinat Zayed - Madinat Zayed",42.,KELDERMAN Wilco,0
13/10/2018,Il Lombardia,DNF,MATTHEWS Michael,0
23/09/2018,World Championships (Innsbruck) T.T.T.,2.,MATTHEWS Michael,37
9/09/2018,GP de Montréal,1.,MATTHEWS Michael,220
7/09/2018,GP de Québec,1.,MATTHEWS Michael,220
26/08/2018,Bretagne Classic - Ouest-France,4.,MATTHEWS Michael,96
19/08/2018,BinckBank Tour,2.,MATTHEWS Michael,165
19/08/2018,"BinckBank Tour, Stage 7 : Lacs de l'Eau d'Heure - Geraardsbergen",1.,MATTHEWS Michael,35
18/08/2018,"BinckBank Tour, Stage 6 : Riemst (BEL) - Sittard",15.,MATTHEWS Michael,0
17/08/2018,"BinckBank Tour, Stage 5 : Sint-Pieters-Leeuw - Lanaken",30.,MATTHEWS Michael,0
16/08/2018,"BinckBank Tour, Stage 4 : Blankenberge - Ardooie",22.,MATTHEWS Michael,0
15/08/2018,"BinckBank Tour, Stage 3 : Aalter - Antwerpen",17.,MATTHEWS Michael,0
14/08/2018,"BinckBank Tour, Stage 2 : Venray - Venray I.T.T.",4.,MATTHEWS Michael,8
13/08/2018,"BinckBank Tour, Stage 1 : Heerenveen - Bolsward",69.,MATTHEWS Michael,0
4/08/2018,Clasica San Sebastian,55.,MATTHEWS Michael,5
29/07/2018,Ride London - Surrey Classic,64.,MATTHEWS Michael,5
11/07/2018,"Tour de France, Stage 5 : Lorient - Quimper",DNS,MATTHEWS Michael,0
10/07/2018,"Tour de France, Stage 4 : La Baule - Sarzeau",34.,MATTHEWS Michael,0
9/07/2018,"Tour de France, Stage 3 : Cholet - Cholet T.T.T.",5.,MATTHEWS Michael,3
8/07/2018,"Tour de France, Stage 2 : Mouilleron-Saint-Germain - La Roche-sur-Yon",148.,MATTHEWS Michael,0
7/07/2018,"Tour de France, Stage 1 : Noirmoutier-en-l'Ile - Fontenay-le-Comte",7.,MATTHEWS Michael,5
17/06/2018,Tour de Suisse,49.,MATTHEWS Michael,5
17/06/2018,"Tour de Suisse, Stage 9 : Bellinzona - Bellinzona I.T.T.",5.,MATTHEWS Michael,5
16/06/2018,"Tour de Suisse, Stage 8 : Bellinzona - Bellinzona",10.,MATTHEWS Michael,0
15/06/2018,"Tour de Suisse, Stage 7 : Eschenbach - Arosa",52.,MATTHEWS Michael,0
14/06/2018,"Tour de Suisse, Stage 6 : Fiesch - Gommiswald",90.,MATTHEWS Michael,0
13/06/2018,"Tour de Suisse, Stage 5 : Gstaad - Leukerbad",59.,MATTHEWS Michael,0
12/06/2018,"Tour de Suisse, Stage 4 : Gansingen - Gstaad",2.,MATTHEWS Michael,28
11/06/2018,"Tour de Suisse, Stage 3 : Oberstammheim - Gansingen",6.,MATTHEWS Michael,3
10/06/2018,"Tour de Suisse, Stage 2 : Frauenfeld - Frauenfeld",4.,MATTHEWS Michael,10
