Date,Race,Rank,Rider,CQ
15/07/2017,"Tour de France, Stage 14 : Blagnac - Rodez",58.,KEUKELEIRE Jens,0
14/07/2017,"Tour de France, Stage 13 : Saint-Girons - Foix",122.,KEUKELEIRE Jens,0
13/07/2017,"Tour de France, Stage 12 : Pau - Peyragudes",91.,KEUKELEIRE Jens,0
12/07/2017,"Tour de France, Stage 11 : Eymet - Pau",29.,KEUKELEIRE Jens,0
11/07/2017,"Tour de France, Stage 10 : Périgueux - Bergerac",82.,KEUKELEIRE Jens,0
9/07/2017,"Tour de France, Stage 9 : Nantua - Chambéry",67.,KEUKELEIRE Jens,0
8/07/2017,"Tour de France, Stage 8 : Dole - Station des Rousses",64.,KEUKELEIRE Jens,0
7/07/2017,"Tour de France, Stage 7 : Troyes - Nuits-Saint-Georges",47.,KEUKELEIRE Jens,0
6/07/2017,"Tour de France, Stage 6 : Vesoul - Troyes",78.,KEUKELEIRE Jens,0
5/07/2017,"Tour de France, Stage 5 : Vittel - La Planche des Belles Filles",95.,KEUKELEIRE Jens,0
4/07/2017,"Tour de France, Stage 4 : Mondorf-les-Bains (LUX) - Vittel",74.,KEUKELEIRE Jens,0
3/07/2017,"Tour de France, Stage 3 : Verviers (BEL) - Longwy",94.,KEUKELEIRE Jens,0
2/07/2017,"Tour de France, Stage 2 : Düsseldorf (GER) - Liège (BEL)",63.,KEUKELEIRE Jens,0
1/07/2017,"Tour de France, Stage 1 : Düsseldorf (GER) I.T.T.",96.,KEUKELEIRE Jens,0
25/06/2017,National Championships Belgium (Antwerpen) R.R.,4.,KEUKELEIRE Jens,62
21/06/2017,Halle - Ingooigem,65.,KEUKELEIRE Jens,0
18/06/2017,RideBruges - Elfstedenronde,5.,KEUKELEIRE Jens,32
11/06/2017,Critérium du Dauphiné,47.,KEUKELEIRE Jens,5
11/06/2017,"Critérium du Dauphiné, Stage 8 : Albertville - Plateau de Solaison",54.,KEUKELEIRE Jens,0
10/06/2017,"Critérium du Dauphiné, Stage 7 : Aoste - Alpe d'Huez",49.,KEUKELEIRE Jens,0
9/06/2017,"Critérium du Dauphiné, Stage 6 : Villars-les-Dombes - La Motte-Servolex",63.,KEUKELEIRE Jens,0
8/06/2017,"Critérium du Dauphiné, Stage 5 : La Tour-de-Salvagny - Mâcon",62.,KEUKELEIRE Jens,0
7/06/2017,"Critérium du Dauphiné, Stage 4 : La Tour-du-Pin - Bourgion-Jalieu I.T.T.",40.,KEUKELEIRE Jens,0
6/06/2017,"Critérium du Dauphiné, Stage 3 : Le Chambon-sur-Lignon - Tullins",20.,KEUKELEIRE Jens,0
5/06/2017,"Critérium du Dauphiné, Stage 2 : Saint-Champond - Arlanc",75.,KEUKELEIRE Jens,0
4/06/2017,"Critérium du Dauphiné, Stage 1 : Saint-Etienne - Saint-Etienne",11.,KEUKELEIRE Jens,0
28/05/2017,Belgium Tour,1.,KEUKELEIRE Jens,160
27/05/2017,"Belgium Tour, Stage 4 : Ans - Ans",3.,KEUKELEIRE Jens,10
26/05/2017,"Belgium Tour, Stage 3 : Beveren - Beveren I.T.T.",9.,KEUKELEIRE Jens,0
16/04/2017,Amstel Gold Race,DNF,KEUKELEIRE Jens,0
12/04/2017,Brabantse Pijl,61.,KEUKELEIRE Jens,0
9/04/2017,Paris - Roubaix,83.,KEUKELEIRE Jens,5
29/03/2017,"Driedaagse De Panne-Koksijde, Stage 2 : Zottegem - Koksijde",DNS,KEUKELEIRE Jens,0
28/03/2017,"Driedaagse De Panne-Koksijde, Stage 1 : De Panne - Zottegem",15.,KEUKELEIRE Jens,0
26/03/2017,Gent - Wevelgem,2.,KEUKELEIRE Jens,132
24/03/2017,E3 Harelbeke,12.,KEUKELEIRE Jens,35
22/03/2017,Dwars door Vlaanderen,83.,KEUKELEIRE Jens,5
18/03/2017,Milano - Sanremo,52.,KEUKELEIRE Jens,5
12/03/2017,Paris - Nice,30.,KEUKELEIRE Jens,6
12/03/2017,"Paris - Nice, Stage 8 : Nice - Nice",61.,KEUKELEIRE Jens,0
11/03/2017,"Paris - Nice, Stage 7 : Nice - Col de la Couillole",53.,KEUKELEIRE Jens,0
10/03/2017,"Paris - Nice, Stage 6 : Aubagne - Fayence",42.,KEUKELEIRE Jens,0
9/03/2017,"Paris - Nice, Stage 5 : Quincié-en-Beaujolais - Bourg-de-Péage",24.,KEUKELEIRE Jens,0
8/03/2017,"Paris - Nice, Stage 4 : Beaujeu - Mont-Brouilly I.T.T.",78.,KEUKELEIRE Jens,0
7/03/2017,"Paris - Nice, Stage 3 : Chablis - Chalon-sur-Saône",20.,KEUKELEIRE Jens,0
6/03/2017,"Paris - Nice, Stage 2 : Rochefort-en-Yvelines - Amilly",27.,KEUKELEIRE Jens,0
5/03/2017,"Paris - Nice, Stage 1 : Bois-d’Arcy - Bois-d’Arcy",159.,KEUKELEIRE Jens,0
4/03/2017,Strade Bianche,DNF,KEUKELEIRE Jens,0
26/02/2017,Kuurne - Brussel - Kuurne,48.,KEUKELEIRE Jens,0
25/02/2017,Omloop Het Nieuwsblad,DNF,KEUKELEIRE Jens,0
12/02/2017,Clasica de Almeria,100.,KEUKELEIRE Jens,0
5/02/2017,Volta a la Comunitat Valenciana,66.,KEUKELEIRE Jens,0
1/02/2017,"Volta a la Comunitat Valenciana, Stage 1 : Playa de la Glea - Orihuela T.T.T.",10.,KEUKELEIRE Jens,0
24/10/2017,Tour of Guangxi,66.,KLUGE Roger,5
24/10/2017,"Tour of Guangxi, Stage 6 : Guilin - Guilin",9.,KLUGE Roger,0
23/10/2017,"Tour of Guangxi, Stage 5 : Liuzhou - Guilin",6.,KLUGE Roger,2
22/10/2017,"Tour of Guangxi, Stage 4 : Nanning - Mashan Nongla",82.,KLUGE Roger,0
21/10/2017,"Tour of Guangxi, Stage 3 : Nanning - Nanning",22.,KLUGE Roger,0
20/10/2017,"Tour of Guangxi, Stage 2 : Qinzhou - Nanning",112.,KLUGE Roger,0
19/10/2017,"Tour of Guangxi, Stage 1 : Beihai - Beihai",103.,KLUGE Roger,0
1/10/2017,GP Bruno Beghelli,123.,KLUGE Roger,0
10/09/2017,Tour of Britain,73.,KLUGE Roger,0
4/09/2017,"Tour of Britain, Stage 2 : Kielder Forest Park - Blyth",8.,KLUGE Roger,0
20/08/2017,EuroEyes Cyclassics Hamburg,78.,KLUGE Roger,5
18/08/2017,Veenendaal - Veenendaal Classic,10.,KLUGE Roger,12
13/08/2017,BinckBank Tour,107.,KLUGE Roger,5
13/08/2017,"BinckBank Tour, Stage 7 : Essen - Geraardsbergen",125.,KLUGE Roger,0
12/08/2017,"BinckBank Tour, Stage 6 : Riemst - Houffalize",135.,KLUGE Roger,0
11/08/2017,"BinckBank Tour, Stage 5 : Sittard - Sittard",87.,KLUGE Roger,0
10/08/2017,"BinckBank Tour, Stage 4 : Riemst - Lanaken",33.,KLUGE Roger,0
9/08/2017,"BinckBank Tour, Stage 3 : Blankenberge - Ardooie",146.,KLUGE Roger,0
8/08/2017,"BinckBank Tour, Stage 2 : Voorburg - Voorburg I.T.T.",49.,KLUGE Roger,0
7/08/2017,"BinckBank Tour, Stage 1 : Breda - Venray",172.,KLUGE Roger,0
30/07/2017,Ride London - Surrey Classic,70.,KLUGE Roger,5
25/06/2017,National Championships Germany (Chemnitz) R.R.,6.,KLUGE Roger,30
17/06/2017,"Tour de Slovénie, Stage 3 : Celje - Rogla",DNF,KLUGE Roger,0
4/06/2017,Hammer Series Limburg,3.,KLUGE Roger,16
21/05/2017,"Tour of Norway, Stage 5 : Moss - Oslo",DNF,KLUGE Roger,0
30/04/2017,"Tour de Yorkshire, Stage 3 : Bradford - Stocksbridge",DNS,KLUGE Roger,0
30/03/2017,"Driedaagse De Panne-Koksijde, Stage 3b : De Panne I.T.T.",DNS,KLUGE Roger,0
26/03/2017,Gent - Wevelgem,DNF,KLUGE Roger,0
24/03/2017,E3 Harelbeke,DNF,KLUGE Roger,0
22/03/2017,Dwars door Vlaanderen,58.,KLUGE Roger,5
9/03/2017,"Tirreno - Adriatico, Stage 2 : Camaiore - Pomarance",DNF,KLUGE Roger,0
8/03/2017,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore T.T.T.",-,KLUGE Roger,0
26/02/2017,Abu Dhabi Tour,93.,KLUGE Roger,5
26/02/2017,"Abu Dhabi Tour, Stage 4 : Yas Marina, circuit race",6.,KLUGE Roger,2
25/02/2017,"Abu Dhabi Tour, Stage 3 : Al Ain - Jebel Hafeet",129.,KLUGE Roger,0
24/02/2017,"Abu Dhabi Tour, Stage 2 : Abu Dhabi - Abu Dhabi",17.,KLUGE Roger,0
23/02/2017,"Abu Dhabi Tour, Stage 1 : Madinat Zayed - Madinat Zayed",6.,KLUGE Roger,2
22/01/2017,Tour Down Under,112.,KLUGE Roger,5
22/01/2017,"Tour Down Under, Stage 6 : Adelaide - Adelaide",128.,KLUGE Roger,0
21/01/2017,"Tour Down Under, Stage 5 : McLaren-Vale - Willunga Hill",108.,KLUGE Roger,0
20/01/2017,"Tour Down Under, Stage 4 : Norwood - Campbelltown",83.,KLUGE Roger,0
19/01/2017,"Tour Down Under, Stage 3 : Glenelg - Victor Harbour",60.,KLUGE Roger,0
18/01/2017,"Tour Down Under, Stage 2 : Stirling - Paracombe",114.,KLUGE Roger,0
17/01/2017,"Tour Down Under, Stage 1 : Unley - Lyndoch",70.,KLUGE Roger,0
7/10/2017,Il Lombardia,32.,KREUZIGER Roman,5
5/10/2017,Milano - Torino,59.,KREUZIGER Roman,0
24/09/2017,World Championships (Bergen) R.R.,48.,KREUZIGER Roman,10
10/09/2017,GP de Montréal,27.,KREUZIGER Roman,9
8/09/2017,GP de Québec,55.,KREUZIGER Roman,5
25/08/2017,Ötztal Pro Classic,1.,KREUZIGER Roman,80
29/07/2017,Clasica San Sebastian,63.,KREUZIGER Roman,5
23/07/2017,Tour de France,24.,KREUZIGER Roman,61
23/07/2017,"Tour de France, Stage 21 : Montgeron - Paris",115.,KREUZIGER Roman,0
22/07/2017,"Tour de France, Stage 20 : Marseille - Marseille I.T.T.",65.,KREUZIGER Roman,0
21/07/2017,"Tour de France, Stage 19 : Embrun - Salon-de-Provence",35.,KREUZIGER Roman,0
20/07/2017,"Tour de France, Stage 18 : Briançon - Col d'Izoard",28.,KREUZIGER Roman,0
19/07/2017,"Tour de France, Stage 17 : La Mure - Serre-Chevalier",29.,KREUZIGER Roman,0
18/07/2017,"Tour de France, Stage 16 : Le Puy-en-Velay - Romans-sur-Eglise",58.,KREUZIGER Roman,0
16/07/2017,"Tour de France, Stage 15 : Laissac - Le Puy-en-Velay",41.,KREUZIGER Roman,0
15/07/2017,"Tour de France, Stage 14 : Blagnac - Rodez",80.,KREUZIGER Roman,0
14/07/2017,"Tour de France, Stage 13 : Saint-Girons - Foix",30.,KREUZIGER Roman,0
13/07/2017,"Tour de France, Stage 12 : Pau - Peyragudes",33.,KREUZIGER Roman,0
12/07/2017,"Tour de France, Stage 11 : Eymet - Pau",56.,KREUZIGER Roman,0
11/07/2017,"Tour de France, Stage 10 : Périgueux - Bergerac",74.,KREUZIGER Roman,0
9/07/2017,"Tour de France, Stage 9 : Nantua - Chambéry",34.,KREUZIGER Roman,0
8/07/2017,"Tour de France, Stage 8 : Dole - Station des Rousses",5.,KREUZIGER Roman,15
7/07/2017,"Tour de France, Stage 7 : Troyes - Nuits-Saint-Georges",32.,KREUZIGER Roman,0
6/07/2017,"Tour de France, Stage 6 : Vesoul - Troyes",35.,KREUZIGER Roman,0
5/07/2017,"Tour de France, Stage 5 : Vittel - La Planche des Belles Filles",34.,KREUZIGER Roman,0
4/07/2017,"Tour de France, Stage 4 : Mondorf-les-Bains (LUX) - Vittel",46.,KREUZIGER Roman,0
3/07/2017,"Tour de France, Stage 3 : Verviers (BEL) - Longwy",25.,KREUZIGER Roman,0
2/07/2017,"Tour de France, Stage 2 : Düsseldorf (GER) - Liège (BEL)",59.,KREUZIGER Roman,0
1/07/2017,"Tour de France, Stage 1 : Düsseldorf (GER) I.T.T.",78.,KREUZIGER Roman,0
25/06/2017,"National Championships Czech Republic (Ziar nad Hronom,SVK) R.R.",4.,KREUZIGER Roman,24
11/06/2017,Critérium du Dauphiné,28.,KREUZIGER Roman,8
11/06/2017,"Critérium du Dauphiné, Stage 8 : Albertville - Plateau de Solaison",26.,KREUZIGER Roman,0
10/06/2017,"Critérium du Dauphiné, Stage 7 : Aoste - Alpe d'Huez",40.,KREUZIGER Roman,0
9/06/2017,"Critérium du Dauphiné, Stage 6 : Villars-les-Dombes - La Motte-Servolex",51.,KREUZIGER Roman,0
8/06/2017,"Critérium du Dauphiné, Stage 5 : La Tour-de-Salvagny - Mâcon",89.,KREUZIGER Roman,0
7/06/2017,"Critérium du Dauphiné, Stage 4 : La Tour-du-Pin - Bourgion-Jalieu I.T.T.",48.,KREUZIGER Roman,0
6/06/2017,"Critérium du Dauphiné, Stage 3 : Le Chambon-sur-Lignon - Tullins",78.,KREUZIGER Roman,0
5/06/2017,"Critérium du Dauphiné, Stage 2 : Saint-Champond - Arlanc",63.,KREUZIGER Roman,0
4/06/2017,"Critérium du Dauphiné, Stage 1 : Saint-Etienne - Saint-Etienne",40.,KREUZIGER Roman,0
30/04/2017,Tour de Romandie,35.,KREUZIGER Roman,5
30/04/2017,"Tour de Romandie, Stage 5 : Lausanne - Lausanne I.T.T.",71.,KREUZIGER Roman,0
29/04/2017,"Tour de Romandie, Stage 4 : Domdidier - Leysin",16.,KREUZIGER Roman,0
28/04/2017,"Tour de Romandie, Stage 3 : Payerne - Payerne",49.,KREUZIGER Roman,0
27/04/2017,"Tour de Romandie, Stage 2 : Aigle - Bulle",64.,KREUZIGER Roman,0
26/04/2017,"Tour de Romandie, Stage 1 : Aigle - Champéry",20.,KREUZIGER Roman,0
25/04/2017,"Tour de Romandie, Prologue : Aigle I.T.T.",67.,KREUZIGER Roman,0
23/04/2017,Liège - Bastogne - Liège,27.,KREUZIGER Roman,10
19/04/2017,Flèche Wallonne,72.,KREUZIGER Roman,5
16/04/2017,Amstel Gold Race,126.,KREUZIGER Roman,5
8/04/2017,Vuelta al Pais Vasco,33.,KREUZIGER Roman,5
8/04/2017,"Vuelta al Pais Vasco, Stage 6 : Eibar - Eibar I.T.T.",63.,KREUZIGER Roman,0
7/04/2017,"Vuelta al Pais Vasco, Stage 5 : Bilbao - Eibar (Arrate)",44.,KREUZIGER Roman,0
6/04/2017,"Vuelta al Pais Vasco, Stage 4 : Donostia - Bilbao",18.,KREUZIGER Roman,0
5/04/2017,"Vuelta al Pais Vasco, Stage 3 : Gasteiz - Donostia",54.,KREUZIGER Roman,0
4/04/2017,"Vuelta al Pais Vasco, Stage 2 : Iruñea - Eltziego",50.,KREUZIGER Roman,0
3/04/2017,"Vuelta al Pais Vasco, Stage 1 : Iruñea - Eguesibar-Sarriguren",44.,KREUZIGER Roman,0
1/04/2017,GP Miguel Indurain,40.,KREUZIGER Roman,0
13/03/2017,"Tirreno - Adriatico, Stage 6 : Ascoli Piceno - Civitanova Marche",DNS,KREUZIGER Roman,0
12/03/2017,"Tirreno - Adriatico, Stage 5 : Rieti - Fermo",20.,KREUZIGER Roman,0
11/03/2017,"Tirreno - Adriatico, Stage 4 : Montalto di Castro - Terminillo",14.,KREUZIGER Roman,0
10/03/2017,"Tirreno - Adriatico, Stage 3 : Monterotondo Marittimo - Montalto di Castro",38.,KREUZIGER Roman,0
9/03/2017,"Tirreno - Adriatico, Stage 2 : Camaiore - Pomarance",29.,KREUZIGER Roman,0
8/03/2017,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore T.T.T.",-,KREUZIGER Roman,0
4/03/2017,Strade Bianche,DNF,KREUZIGER Roman,0
26/02/2017,Abu Dhabi Tour,22.,KREUZIGER Roman,13
26/02/2017,"Abu Dhabi Tour, Stage 4 : Yas Marina, circuit race",102.,KREUZIGER Roman,0
25/02/2017,"Abu Dhabi Tour, Stage 3 : Al Ain - Jebel Hafeet",17.,KREUZIGER Roman,0
24/02/2017,"Abu Dhabi Tour, Stage 2 : Abu Dhabi - Abu Dhabi",85.,KREUZIGER Roman,0
23/02/2017,"Abu Dhabi Tour, Stage 1 : Madinat Zayed - Madinat Zayed",35.,KREUZIGER Roman,0
8/10/2017,Hong Kong Challenge,30.,MEZGEC Luka,0
1/10/2017,GP Bruno Beghelli,13.,MEZGEC Luka,15
24/09/2017,World Championships (Bergen) R.R.,92.,MEZGEC Luka,10
10/09/2017,Tour of Britain,28.,MEZGEC Luka,5
10/09/2017,"Tour of Britain, Stage 8 : Worcester - Cardiff",4.,MEZGEC Luka,5
9/09/2017,"Tour of Britain, Stage 7 : Hemel Hempstead - Cheltenham",19.,MEZGEC Luka,0
3/09/2017,"Tour of Britain, Stage 1 : Edinburgh - Kelso",15.,MEZGEC Luka,0
27/08/2017,Bretagne Classic - Ouest-France,15.,MEZGEC Luka,24
20/08/2017,EuroEyes Cyclassics Hamburg,138.,MEZGEC Luka,5
18/08/2017,Veenendaal - Veenendaal Classic,1.,MEZGEC Luka,80
6/08/2017,European Championships (Herning) R.R.,5.,MEZGEC Luka,35
3/08/2017,"Tour de Pologne, Stage 6 : Wieliczka - Zakopane",DNF,MEZGEC Luka,0
2/08/2017,"Tour de Pologne, Stage 5 : Nagawczyna - Rzeszow",2.,MEZGEC Luka,22
1/08/2017,"Tour de Pologne, Stage 4 : Zawiercie - Zabrze",27.,MEZGEC Luka,0
31/07/2017,"Tour de Pologne, Stage 3 : Jaworzno - Szczyrk",73.,MEZGEC Luka,0
30/07/2017,"Tour de Pologne, Stage 2 : Tarnowskie Gory - Katowice",127.,MEZGEC Luka,0
29/07/2017,"Tour de Pologne, Stage 1 : Krakow - Krakow",131.,MEZGEC Luka,0
25/06/2017,National Championships Slovenia (Kokrica) R.R.,1.,MEZGEC Luka,60
18/06/2017,Tour de Slovénie,41.,MEZGEC Luka,0
18/06/2017,"Tour de Slovénie, Stage 4 : Rogaska Slatina - Novo Mesto",7.,MEZGEC Luka,0
16/06/2017,"Tour de Slovénie, Stage 2 : Ljubljana - Ljubljana",leader,MEZGEC Luka,6
16/06/2017,"Tour de Slovénie, Stage 2 : Ljubljana - Ljubljana",1.,MEZGEC Luka,20
15/06/2017,"Tour de Slovénie, Stage 1 : Koper - Kocevje",3.,MEZGEC Luka,5
8/06/2017,GP Kanton Aargau - Gippingen,59.,MEZGEC Luka,0
28/05/2017,Giro d'Italia,107.,MEZGEC Luka,15
28/05/2017,"Giro d'Italia, Stage 21 : Monza - Milano I.T.T.",119.,MEZGEC Luka,0
27/05/2017,"Giro d'Italia, Stage 20 : Pordenone - Asiago",27.,MEZGEC Luka,0
26/05/2017,"Giro d'Italia, Stage 19 : San Candido - Piancavallo",125.,MEZGEC Luka,0
25/05/2017,"Giro d'Italia, Stage 18 : Moena - Ortisei",51.,MEZGEC Luka,0
24/05/2017,"Giro d'Italia, Stage 17 : Tirano - Canazei",39.,MEZGEC Luka,0
23/05/2017,"Giro d'Italia, Stage 16 : Rovetta - Bormio",129.,MEZGEC Luka,0
21/05/2017,"Giro d'Italia, Stage 15 : Valdengo - Bergamo",178.,MEZGEC Luka,0
20/05/2017,"Giro d'Italia, Stage 14 : Castellania - Oropa",148.,MEZGEC Luka,0
19/05/2017,"Giro d'Italia, Stage 13 : Reggio Emilia - Tortona",15.,MEZGEC Luka,0
18/05/2017,"Giro d'Italia, Stage 12 : Forli - Reggio Emilia",16.,MEZGEC Luka,0
17/05/2017,"Giro d'Italia, Stage 11 : Firenze - Bagno di Romagna",146.,MEZGEC Luka,0
16/05/2017,"Giro d'Italia, Stage 10 : Foligno - Montefalco I.T.T.",176.,MEZGEC Luka,0
14/05/2017,"Giro d'Italia, Stage 9 : Montenero di Bisaccia - Blockhaus",170.,MEZGEC Luka,0
13/05/2017,"Giro d'Italia, Stage 8 : Molfetta - Peschici",162.,MEZGEC Luka,0
12/05/2017,"Giro d'Italia, Stage 7 : Castrovillari - Alberobello",16.,MEZGEC Luka,0
11/05/2017,"Giro d'Italia, Stage 6 : Reggio Calabria - Terme Luigiane",129.,MEZGEC Luka,0
10/05/2017,"Giro d'Italia, Stage 5 : Pedara - Messina",92.,MEZGEC Luka,0
9/05/2017,"Giro d'Italia, Stage 4 : Cefalu - Etna",165.,MEZGEC Luka,0
7/05/2017,"Giro d'Italia, Stage 3 : Tortoli - Cagliari",58.,MEZGEC Luka,0
6/05/2017,"Giro d'Italia, Stage 2 : Olbia - Tortoli",17.,MEZGEC Luka,0
5/05/2017,"Giro d'Italia, Stage 1 : Alghero - Olbia",186.,MEZGEC Luka,0
9/04/2017,Paris - Roubaix,67.,MEZGEC Luka,5
2/04/2017,Ronde van Vlaanderen,DNF,MEZGEC Luka,0
30/03/2017,"Driedaagse De Panne-Koksijde, Stage 3a : De Panne - De Panne",8.,MEZGEC Luka,0
26/03/2017,Gent - Wevelgem,26.,MEZGEC Luka,10
24/03/2017,E3 Harelbeke,DNF,MEZGEC Luka,0
18/03/2017,Milano - Sanremo,16.,MEZGEC Luka,32
14/03/2017,Tirreno - Adriatico,111.,MEZGEC Luka,5
14/03/2017,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto I.T.T.",91.,MEZGEC Luka,0
13/03/2017,"Tirreno - Adriatico, Stage 6 : Ascoli Piceno - Civitanova Marche",28.,MEZGEC Luka,0
12/03/2017,"Tirreno - Adriatico, Stage 5 : Rieti - Fermo",140.,MEZGEC Luka,0
11/03/2017,"Tirreno - Adriatico, Stage 4 : Montalto di Castro - Terminillo",143.,MEZGEC Luka,0
10/03/2017,"Tirreno - Adriatico, Stage 3 : Monterotondo Marittimo - Montalto di Castro",5.,MEZGEC Luka,5
9/03/2017,"Tirreno - Adriatico, Stage 2 : Camaiore - Pomarance",117.,MEZGEC Luka,0
8/03/2017,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore T.T.T.",5.,MEZGEC Luka,1
26/02/2017,Abu Dhabi Tour,115.,MEZGEC Luka,5
26/02/2017,"Abu Dhabi Tour, Stage 4 : Yas Marina, circuit race",120.,MEZGEC Luka,0
25/02/2017,"Abu Dhabi Tour, Stage 3 : Al Ain - Jebel Hafeet",128.,MEZGEC Luka,0
24/02/2017,"Abu Dhabi Tour, Stage 2 : Abu Dhabi - Abu Dhabi",139.,MEZGEC Luka,0
23/02/2017,"Abu Dhabi Tour, Stage 1 : Madinat Zayed - Madinat Zayed",127.,MEZGEC Luka,0
12/02/2017,Clasica de Almeria,28.,MEZGEC Luka,0
5/02/2017,Volta a la Comunitat Valenciana,128.,MEZGEC Luka,0
1/02/2017,"Volta a la Comunitat Valenciana, Stage 1 : Playa de la Glea - Orihuela T.T.T.",10.,MEZGEC Luka,0
5/10/2017,Milano - Torino,91.,PLAZA MOLINA Ruben,0
3/10/2017,Tre Valli Varesine,104.,PLAZA MOLINA Ruben,0
10/09/2017,GP de Montréal,DNF,PLAZA MOLINA Ruben,0
8/09/2017,GP de Québec,127.,PLAZA MOLINA Ruben,5
4/08/2017,Tour de Pologne,46.,PLAZA MOLINA Ruben,5
4/08/2017,"Tour de Pologne, Stage 7 : Bukowina Tatrzanska - Bukowina Tatrzanska",43.,PLAZA MOLINA Ruben,0
3/08/2017,"Tour de Pologne, Stage 6 : Wieliczka - Zakopane",56.,PLAZA MOLINA Ruben,0
2/08/2017,"Tour de Pologne, Stage 5 : Nagawczyna - Rzeszow",71.,PLAZA MOLINA Ruben,0
1/08/2017,"Tour de Pologne, Stage 4 : Zawiercie - Zabrze",84.,PLAZA MOLINA Ruben,0
31/07/2017,"Tour de Pologne, Stage 3 : Jaworzno - Szczyrk",53.,PLAZA MOLINA Ruben,0
30/07/2017,"Tour de Pologne, Stage 2 : Tarnowskie Gory - Katowice",105.,PLAZA MOLINA Ruben,0
29/07/2017,"Tour de Pologne, Stage 1 : Krakow - Krakow",111.,PLAZA MOLINA Ruben,0
14/06/2017,"Tour de Suisse, Stage 4 : Bex - Cevio",DNF,PLAZA MOLINA Ruben,0
13/06/2017,"Tour de Suisse, Stage 3 : Bern - Villars-sur-Ollon",54.,PLAZA MOLINA Ruben,0
12/06/2017,"Tour de Suisse, Stage 2 : Menziken - Bern",140.,PLAZA MOLINA Ruben,0
11/06/2017,"Tour de Suisse, Stage 1 : Cham - Cham",149.,PLAZA MOLINA Ruben,0
10/06/2017,"Tour de Suisse, Prologue : Cham I.T.T.",66.,PLAZA MOLINA Ruben,0
28/05/2017,Giro d'Italia,30.,PLAZA MOLINA Ruben,44
28/05/2017,"Giro d'Italia, Stage 21 : Monza - Milano I.T.T.",23.,PLAZA MOLINA Ruben,0
27/05/2017,"Giro d'Italia, Stage 20 : Pordenone - Asiago",46.,PLAZA MOLINA Ruben,0
26/05/2017,"Giro d'Italia, Stage 19 : San Candido - Piancavallo",21.,PLAZA MOLINA Ruben,0
25/05/2017,"Giro d'Italia, Stage 18 : Moena - Ortisei",34.,PLAZA MOLINA Ruben,0
24/05/2017,"Giro d'Italia, Stage 17 : Tirano - Canazei",60.,PLAZA MOLINA Ruben,0
23/05/2017,"Giro d'Italia, Stage 16 : Rovetta - Bormio",35.,PLAZA MOLINA Ruben,0
21/05/2017,"Giro d'Italia, Stage 15 : Valdengo - Bergamo",53.,PLAZA MOLINA Ruben,0
20/05/2017,"Giro d'Italia, Stage 14 : Castellania - Oropa",50.,PLAZA MOLINA Ruben,0
19/05/2017,"Giro d'Italia, Stage 13 : Reggio Emilia - Tortona",156.,PLAZA MOLINA Ruben,0
18/05/2017,"Giro d'Italia, Stage 12 : Forli - Reggio Emilia",106.,PLAZA MOLINA Ruben,0
17/05/2017,"Giro d'Italia, Stage 11 : Firenze - Bagno di Romagna",13.,PLAZA MOLINA Ruben,0
16/05/2017,"Giro d'Italia, Stage 10 : Foligno - Montefalco I.T.T.",28.,PLAZA MOLINA Ruben,0
14/05/2017,"Giro d'Italia, Stage 9 : Montenero di Bisaccia - Blockhaus",53.,PLAZA MOLINA Ruben,0
13/05/2017,"Giro d'Italia, Stage 8 : Molfetta - Peschici",115.,PLAZA MOLINA Ruben,0
12/05/2017,"Giro d'Italia, Stage 7 : Castrovillari - Alberobello",163.,PLAZA MOLINA Ruben,0
11/05/2017,"Giro d'Italia, Stage 6 : Reggio Calabria - Terme Luigiane",84.,PLAZA MOLINA Ruben,0
10/05/2017,"Giro d'Italia, Stage 5 : Pedara - Messina",162.,PLAZA MOLINA Ruben,0
9/05/2017,"Giro d'Italia, Stage 4 : Cefalu - Etna",64.,PLAZA MOLINA Ruben,0
7/05/2017,"Giro d'Italia, Stage 3 : Tortoli - Cagliari",134.,PLAZA MOLINA Ruben,0
6/05/2017,"Giro d'Italia, Stage 2 : Olbia - Tortoli",120.,PLAZA MOLINA Ruben,0
5/05/2017,"Giro d'Italia, Stage 1 : Alghero - Olbia",157.,PLAZA MOLINA Ruben,0
8/04/2017,Vuelta al Pais Vasco,82.,PLAZA MOLINA Ruben,5
8/04/2017,"Vuelta al Pais Vasco, Stage 6 : Eibar - Eibar I.T.T.",67.,PLAZA MOLINA Ruben,0
7/04/2017,"Vuelta al Pais Vasco, Stage 5 : Bilbao - Eibar (Arrate)",100.,PLAZA MOLINA Ruben,0
6/04/2017,"Vuelta al Pais Vasco, Stage 4 : Donostia - Bilbao",88.,PLAZA MOLINA Ruben,0
5/04/2017,"Vuelta al Pais Vasco, Stage 3 : Gasteiz - Donostia",101.,PLAZA MOLINA Ruben,0
4/04/2017,"Vuelta al Pais Vasco, Stage 2 : Iruñea - Eltziego",125.,PLAZA MOLINA Ruben,0
3/04/2017,"Vuelta al Pais Vasco, Stage 1 : Iruñea - Eguesibar-Sarriguren",113.,PLAZA MOLINA Ruben,0
2/04/2017,Vuelta a La Rioja,25.,PLAZA MOLINA Ruben,0
